,endDate,NAV
0,2017-08-10,1.0
1,2017-08-11,0.9999
2,2017-08-14,0.9999
3,2017-08-18,1.0008
4,2017-08-25,1.0015
5,2017-08-31,1.0046
6,2017-09-01,1.0046
7,2017-09-08,1.0059
8,2017-09-15,1.0072
9,2017-09-18,1.0072
10,2017-09-22,1.0061
11,2017-09-25,1.0037
12,2017-09-26,1.0037
13,2017-09-29,1.008
14,2017-10-09,1.0118
15,2017-10-10,1.0143
16,2017-10-11,1.01
17,2017-10-12,1.0093
18,2017-10-13,1.0165
19,2017-10-16,1.0031
20,2017-10-17,1.002
21,2017-10-18,0.9947
22,2017-10-19,0.9855
23,2017-10-20,0.9959
24,2017-10-23,1.0019
25,2017-10-24,1.0003
26,2017-10-25,1.0068
27,2017-10-26,1.0103
28,2017-10-27,1.0041
29,2017-10-30,0.9865
30,2017-10-31,0.9936
31,2017-11-01,0.9926
32,2017-11-02,0.9827
33,2017-11-03,0.9745
34,2017-11-06,0.9867
35,2017-11-07,0.9927
36,2017-11-08,0.9941
37,2017-11-09,1.0011
38,2017-11-10,1.0055
39,2017-11-13,1.01
40,2017-11-14,1.0019
41,2017-11-15,0.9908
42,2017-11-16,0.9938
43,2017-11-17,0.9655
44,2017-11-20,0.9759
45,2017-11-21,0.9794
46,2017-11-22,0.9771
47,2017-11-23,0.9532
48,2017-11-24,0.9536
49,2017-11-27,0.9416
50,2017-11-28,0.9568
51,2017-11-29,0.9594
52,2017-11-30,0.9514
53,2017-12-01,0.9591
54,2017-12-04,0.9535
55,2017-12-05,0.9326
56,2017-12-06,0.9383
57,2017-12-07,0.933
58,2017-12-08,0.9426
59,2017-12-11,0.9545
60,2017-12-12,0.9469
61,2017-12-13,0.9535
62,2017-12-14,0.9545
63,2017-12-15,0.9477
64,2017-12-18,0.9425
65,2017-12-19,0.95
66,2017-12-20,0.9426
67,2017-12-21,0.9484
68,2017-12-22,0.949
69,2017-12-25,0.9408
70,2017-12-26,0.9459
71,2017-12-27,0.9391
72,2017-12-28,0.9437
73,2017-12-29,0.9505
74,2017-12-31,0.9504
75,2018-01-02,0.9623
76,2018-01-03,0.9705
77,2018-01-04,0.9748
78,2018-01-05,0.9748
79,2018-01-08,0.979
80,2018-01-09,0.979
81,2018-01-10,0.9733
82,2018-01-11,0.9762
83,2018-01-12,0.9723
84,2018-01-15,0.9512
85,2018-01-16,0.9581
86,2018-01-17,0.9535
87,2018-01-18,0.9563
88,2018-01-19,0.9547
89,2018-01-22,0.9655
90,2018-01-23,0.9667
91,2018-01-24,0.9724
92,2018-01-25,0.9707
93,2018-01-26,0.9709
94,2018-01-29,0.9604
95,2018-01-30,0.9609
96,2018-01-31,0.943
97,2018-02-01,0.9136
98,2018-02-02,0.9164
99,2018-02-05,0.9158
100,2018-02-06,0.8725
101,2018-02-07,0.8735
102,2018-02-08,0.8816
103,2018-02-09,0.8507
104,2018-02-12,0.8717
105,2018-02-13,0.877
106,2018-02-14,0.8796
107,2018-02-22,0.8971
108,2018-02-23,0.9002
109,2018-02-26,0.9196
110,2018-02-27,0.9169
111,2018-02-28,0.9187
112,2018-03-01,0.9289
113,2018-03-02,0.9243
114,2018-03-05,0.9256
115,2018-03-06,0.9377
116,2018-03-07,0.9292
117,2018-03-08,0.9359
118,2018-03-09,0.947
119,2018-03-12,0.9599
120,2018-03-13,0.9535
121,2018-03-14,0.9442
122,2018-03-15,0.9426
123,2018-03-16,0.9376
124,2018-03-19,0.9389
125,2018-03-20,0.9418
126,2018-03-21,0.9354
127,2018-03-22,0.9313
128,2018-03-23,0.8852
129,2018-03-26,0.9022
130,2018-03-27,0.9215
131,2018-03-28,0.9125
132,2018-03-29,0.9217
133,2018-03-30,0.9338
134,2018-04-02,0.9349
135,2018-04-03,0.9261
136,2018-04-04,0.9199
137,2018-04-09,0.9211
138,2018-04-10,0.9271
139,2018-04-11,0.9305
140,2018-04-12,0.9255
141,2018-04-13,0.922
142,2018-04-16,0.9198
143,2018-04-17,0.9023
144,2018-04-18,0.9143
145,2018-04-19,0.9192
146,2018-04-20,0.9009
147,2018-04-23,0.8926
148,2018-04-24,0.9123
149,2018-04-25,0.9128
150,2018-04-26,0.8967
151,2018-04-27,0.8987
152,2018-05-02,0.8978
153,2018-05-03,0.9062
154,2018-05-04,0.9064
155,2018-05-07,0.9225
156,2018-05-08,0.9257
157,2018-05-09,0.9241
158,2018-05-10,0.9257
159,2018-05-11,0.9186
160,2018-05-14,0.9153
161,2018-05-15,0.923
162,2018-05-16,0.9208
163,2018-05-17,0.9166
164,2018-05-18,0.92
165,2018-05-21,0.9311
166,2018-05-22,0.9341
167,2018-05-23,0.9229
168,2018-05-24,0.9199
169,2018-05-25,0.9097
170,2018-05-28,0.906
171,2018-05-29,0.8982
172,2018-05-30,0.876
173,2018-05-31,0.8868
174,2018-06-01,0.8765
175,2018-06-04,0.8763
176,2018-06-05,0.8903
177,2018-06-06,0.89
178,2018-06-07,0.885
179,2018-06-08,0.8745
180,2018-06-11,0.8694
181,2018-06-12,0.8783
182,2018-06-13,0.8662
183,2018-06-14,0.8634
184,2018-06-15,0.849
185,2018-06-19,0.7988
186,2018-06-20,0.8077
187,2018-06-21,0.7923
188,2018-06-22,0.803
189,2018-06-25,0.7979
190,2018-06-26,0.8034
191,2018-06-27,0.7962
192,2018-06-28,0.7884
193,2018-06-29,0.8126
194,2018-06-30,0.8126
195,2018-07-02,0.8006
196,2018-07-03,0.8092
197,2018-07-04,0.7983
198,2018-07-05,0.7784
199,2018-07-06,0.7807
200,2018-07-09,0.7973
201,2018-07-10,0.8022
202,2018-07-11,0.7877
203,2018-07-12,0.8086
204,2018-07-13,0.8135
205,2018-07-16,0.8121
206,2018-07-17,0.812
207,2018-07-18,0.8063
208,2018-07-19,0.7996
209,2018-07-20,0.8095
210,2018-07-23,0.8149
211,2018-07-24,0.8287
212,2018-07-25,0.8289
213,2018-07-26,0.8232
214,2018-07-27,0.8198
215,2018-07-30,0.8101
216,2018-07-31,0.8106
217,2018-08-01,0.7982
218,2018-08-02,0.7818
219,2018-08-03,0.7722
220,2018-08-06,0.7566
221,2018-08-07,0.7764
222,2018-08-08,0.7655
223,2018-08-09,0.7839
224,2018-08-10,0.7879
225,2018-08-13,0.7914
226,2018-08-14,0.7887
227,2018-08-15,0.7732
228,2018-08-16,0.7669
229,2018-08-17,0.7543
230,2018-08-20,0.7586
231,2018-08-21,0.7675
232,2018-08-22,0.7594
233,2018-08-23,0.7635
234,2018-08-24,0.7619
235,2018-08-27,0.778
236,2018-08-28,0.7801
237,2018-08-29,0.7751
238,2018-08-30,0.7643
239,2018-08-31,0.7565
240,2018-09-03,0.7599
241,2018-09-04,0.7674
242,2018-09-05,0.7561
243,2018-09-06,0.753
244,2018-09-07,0.753
245,2018-09-10,0.7401
246,2018-09-11,0.7395
247,2018-09-12,0.7383
248,2018-09-13,0.7424
249,2018-09-14,0.735
250,2018-09-17,0.7253
251,2018-09-18,0.7374
252,2018-09-19,0.7453
253,2018-09-20,0.7448
