,endDate,NAV
0,2017-02-27,0.9114
1,2017-02-28,0.9118
2,2017-03-01,0.9141
3,2017-03-02,0.909
4,2017-03-03,0.9126
5,2017-03-06,0.9282
6,2017-03-07,0.9351
7,2017-03-08,0.9292
8,2017-03-09,0.9245
9,2017-03-10,0.923
10,2017-03-13,0.9324
11,2017-03-14,0.9269
12,2017-03-15,0.9272
13,2017-03-16,0.9314
14,2017-03-17,0.9241
15,2017-03-20,0.9284
16,2017-03-21,0.9448
17,2017-03-22,0.9394
18,2017-03-23,0.9396
19,2017-03-24,0.9489
20,2017-03-27,0.9412
21,2017-03-28,0.9401
22,2017-03-29,0.9335
23,2017-03-30,0.9173
24,2017-03-31,0.9236
25,2017-04-05,0.9408
26,2017-04-06,0.9416
27,2017-04-07,0.9431
28,2017-04-10,0.9277
29,2017-04-11,0.9302
30,2017-04-12,0.9212
31,2017-04-13,0.9273
32,2017-04-14,0.9169
33,2017-04-17,0.9081
34,2017-04-18,0.8992
35,2017-04-19,0.8982
36,2017-04-20,0.9007
37,2017-04-21,0.8956
38,2017-04-24,0.8821
39,2017-04-25,0.8864
40,2017-04-26,0.8872
41,2017-04-27,0.898
42,2017-04-28,0.9018
43,2017-05-02,0.9018
44,2017-05-03,0.8972
45,2017-05-04,0.8962
46,2017-05-05,0.887
47,2017-05-08,0.8734
48,2017-05-09,0.8799
49,2017-05-10,0.8656
50,2017-05-11,0.8663
51,2017-05-12,0.8674
52,2017-05-15,0.8693
53,2017-05-16,0.8863
54,2017-05-17,0.8898
55,2017-05-18,0.8862
56,2017-05-19,0.8807
57,2017-05-22,0.8748
58,2017-05-23,0.8609
59,2017-05-24,0.8698
60,2017-05-25,0.8705
61,2017-05-26,0.8649
62,2017-05-31,0.8667
63,2017-06-01,0.8504
64,2017-06-02,0.8588
65,2017-06-05,0.8659
66,2017-06-06,0.8687
67,2017-06-07,0.8843
68,2017-06-08,0.8821
69,2017-06-09,0.8828
70,2017-06-12,0.8735
71,2017-06-13,0.8827
72,2017-06-14,0.8805
73,2017-06-15,0.8924
74,2017-06-16,0.8897
75,2017-06-19,0.8927
76,2017-06-20,0.8948
77,2017-06-21,0.8966
78,2017-06-22,0.8845
79,2017-06-23,0.8888
80,2017-06-26,0.8952
81,2017-06-27,0.8947
82,2017-06-28,0.8893
83,2017-06-29,0.8919
84,2017-06-30,0.894
85,2017-07-03,0.9029
86,2017-07-04,0.8999
87,2017-07-05,0.9033
88,2017-07-06,0.9045
89,2017-07-07,0.903
90,2017-07-10,0.888
91,2017-07-11,0.879
92,2017-07-12,0.8804
93,2017-07-13,0.8768
94,2017-07-14,0.8613
95,2017-07-17,0.8201
96,2017-07-18,0.8255
97,2017-07-19,0.8336
98,2017-07-20,0.8354
99,2017-07-21,0.8362
100,2017-07-24,0.8345
101,2017-07-25,0.8353
102,2017-07-26,0.8321
103,2017-07-27,0.8605
104,2017-07-28,0.8567
105,2017-07-31,0.858
106,2017-08-01,0.8604
107,2017-08-02,0.8529
108,2017-08-03,0.8568
109,2017-08-04,0.8506
110,2017-08-07,0.8565
111,2017-08-08,0.8706
112,2017-08-09,0.8714
113,2017-08-10,0.867
114,2017-08-11,0.8617
115,2017-08-14,0.8854
116,2017-08-15,0.8877
117,2017-08-16,0.9002
118,2017-08-17,0.9041
119,2017-08-18,0.8988
120,2017-08-21,0.9022
121,2017-08-22,0.8955
122,2017-08-23,0.8921
123,2017-08-24,0.8868
124,2017-08-25,0.8951
125,2017-08-28,0.909
126,2017-08-29,0.9039
127,2017-08-30,0.9073
128,2017-08-31,0.9124
129,2017-09-01,0.9201
130,2017-09-04,0.9289
131,2017-09-05,0.9303
132,2017-09-06,0.9383
133,2017-09-07,0.9324
134,2017-09-08,0.9301
135,2017-09-11,0.9354
136,2017-09-12,0.9294
137,2017-09-13,0.9312
138,2017-09-14,0.9271
139,2017-09-15,0.9254
140,2017-09-18,0.9344
141,2017-09-19,0.9278
142,2017-09-20,0.9337
143,2017-09-21,0.9244
144,2017-09-22,0.9216
145,2017-09-25,0.9108
146,2017-09-26,0.909
147,2017-09-27,0.9163
148,2017-09-28,0.9162
149,2017-09-29,0.9221
150,2017-10-09,0.9325
151,2017-10-10,0.9454
152,2017-10-11,0.9381
153,2017-10-12,0.9374
154,2017-10-13,0.9497
155,2017-10-16,0.9293
156,2017-10-17,0.9267
157,2017-10-18,0.9226
158,2017-10-19,0.9201
159,2017-10-20,0.9283
160,2017-10-23,0.9369
161,2017-10-24,0.9384
162,2017-10-25,0.9438
163,2017-10-26,0.9426
164,2017-10-27,0.9353
165,2017-10-30,0.916
166,2017-10-31,0.9223
167,2017-11-01,0.9162
168,2017-11-02,0.9044
169,2017-11-03,0.8976
170,2017-11-06,0.9057
171,2017-11-07,0.9098
172,2017-11-08,0.9132
173,2017-11-09,0.9218
174,2017-11-10,0.9296
175,2017-11-13,0.9323
176,2017-11-14,0.9278
177,2017-11-15,0.9097
178,2017-11-16,0.9146
179,2017-11-17,0.8938
180,2017-11-20,0.9057
181,2017-11-21,0.9045
182,2017-11-22,0.9028
183,2017-11-23,0.8749
184,2017-11-24,0.8689
185,2017-11-27,0.8583
186,2017-11-28,0.8732
187,2017-11-29,0.8701
188,2017-11-30,0.8621
189,2017-12-01,0.8782
190,2017-12-04,0.8749
191,2017-12-05,0.8566
192,2017-12-06,0.8684
193,2017-12-07,0.8648
194,2017-12-08,0.8719
195,2017-12-11,0.8834
196,2017-12-12,0.8748
197,2017-12-13,0.8783
198,2017-12-14,0.8728
199,2017-12-15,0.8679
200,2017-12-18,0.8664
201,2017-12-19,0.8748
202,2017-12-20,0.8674
203,2017-12-21,0.8709
204,2017-12-22,0.8661
205,2017-12-25,0.8551
206,2017-12-26,0.8567
207,2017-12-27,0.8503
208,2017-12-28,0.8503
209,2017-12-29,0.8537
210,2017-12-31,0.8536
211,2018-01-02,0.8613
212,2018-01-03,0.873
213,2018-01-04,0.8727
214,2018-01-05,0.8758
215,2018-01-08,0.878
216,2018-01-09,0.8768
217,2018-01-10,0.8711
218,2018-01-11,0.8771
219,2018-01-12,0.8686
220,2018-01-15,0.8443
221,2018-01-16,0.8429
222,2018-01-17,0.8491
223,2018-01-18,0.8473
224,2018-01-19,0.8427
225,2018-01-22,0.8613
226,2018-01-23,0.8611
227,2018-01-24,0.8822
228,2018-01-25,0.8812
229,2018-01-26,0.8839
230,2018-01-29,0.8761
231,2018-01-30,0.868
232,2018-01-31,0.8462
233,2018-02-01,0.8287
234,2018-02-02,0.8311
235,2018-02-05,0.8246
236,2018-02-06,0.7831
237,2018-02-07,0.7926
238,2018-02-08,0.804
239,2018-02-09,0.7817
240,2018-02-12,0.8068
241,2018-02-13,0.8069
242,2018-02-14,0.8061
243,2018-02-22,0.8205
244,2018-02-23,0.8163
245,2018-02-26,0.8445
246,2018-02-27,0.8512
247,2018-02-28,0.8559
248,2018-03-01,0.8727
249,2018-03-02,0.8645
250,2018-03-05,0.8754
251,2018-03-06,0.8763
252,2018-03-07,0.8706
253,2018-03-08,0.8743
254,2018-03-09,0.9036
255,2018-03-12,0.9157
256,2018-03-13,0.9112
257,2018-03-14,0.8966
258,2018-03-15,0.9
259,2018-03-16,0.8873
260,2018-03-19,0.8971
261,2018-03-20,0.9069
262,2018-03-21,0.8906
263,2018-03-22,0.8848
264,2018-03-23,0.8429
265,2018-03-26,0.8682
266,2018-03-27,0.8975
267,2018-03-28,0.8931
268,2018-03-29,0.8965
269,2018-03-30,0.9236
270,2018-04-02,0.9235
271,2018-04-03,0.9111
272,2018-04-04,0.895
273,2018-04-09,0.8972
274,2018-04-10,0.8944
275,2018-04-11,0.894
276,2018-04-12,0.8905
277,2018-04-13,0.8894
278,2018-04-16,0.8959
279,2018-04-17,0.8705
280,2018-04-18,0.8884
281,2018-04-19,0.8876
282,2018-04-20,0.8702
283,2018-04-23,0.8563
284,2018-04-24,0.8811
285,2018-04-25,0.8869
286,2018-04-26,0.8692
287,2018-04-27,0.8804
288,2018-05-02,0.8785
289,2018-05-03,0.8902
290,2018-05-04,0.8847
291,2018-05-07,0.9016
292,2018-05-08,0.9037
293,2018-05-09,0.9032
294,2018-05-10,0.9076
295,2018-05-11,0.8934
296,2018-05-14,0.892
297,2018-05-15,0.9045
298,2018-05-16,0.8993
299,2018-05-17,0.8922
300,2018-05-18,0.8949
301,2018-05-21,0.9067
302,2018-05-22,0.913
303,2018-05-23,0.8991
304,2018-05-24,0.8959
305,2018-05-25,0.8804
306,2018-05-28,0.8769
307,2018-05-29,0.8662
308,2018-05-30,0.8443
309,2018-05-31,0.8535
310,2018-06-01,0.8381
311,2018-06-04,0.8349
312,2018-06-05,0.8549
313,2018-06-06,0.8536
314,2018-06-07,0.8477
315,2018-06-08,0.839
316,2018-06-11,0.8284
317,2018-06-12,0.8396
318,2018-06-13,0.8273
319,2018-06-14,0.8215
320,2018-06-15,0.8069
321,2018-06-19,0.763
322,2018-06-20,0.7708
323,2018-06-21,0.7511
324,2018-06-22,0.7644
325,2018-06-25,0.7592
326,2018-06-26,0.7716
327,2018-06-27,0.7629
328,2018-06-28,0.7617
329,2018-06-29,0.7908
330,2018-06-30,0.7907
331,2018-07-02,0.7826
332,2018-07-03,0.7919
333,2018-07-04,0.7733
334,2018-07-05,0.7585
335,2018-07-06,0.7631
336,2018-07-09,0.7826
337,2018-07-10,0.7881
338,2018-07-11,0.7746
339,2018-07-12,0.7985
340,2018-07-13,0.8006
341,2018-07-16,0.7998
342,2018-07-17,0.802
343,2018-07-18,0.7956
344,2018-07-19,0.7873
345,2018-07-20,0.7964
346,2018-07-23,0.8017
347,2018-07-24,0.8057
348,2018-07-25,0.807
349,2018-07-26,0.7947
350,2018-07-27,0.7893
351,2018-07-30,0.7729
352,2018-07-31,0.7733
353,2018-08-01,0.764
354,2018-08-02,0.749
355,2018-08-03,0.7356
356,2018-08-06,0.7164
357,2018-08-07,0.7344
358,2018-08-08,0.7192
359,2018-08-09,0.7424
360,2018-08-10,0.749
361,2018-08-13,0.7582
362,2018-08-14,0.7522
363,2018-08-15,0.7333
364,2018-08-16,0.7266
365,2018-08-17,0.7127
366,2018-08-20,0.7133
367,2018-08-21,0.7234
368,2018-08-22,0.7151
369,2018-08-23,0.7226
370,2018-08-24,0.72
371,2018-08-27,0.7404
372,2018-08-28,0.7402
373,2018-08-29,0.7346
374,2018-08-30,0.7236
375,2018-08-31,0.7129
376,2018-09-03,0.7169
377,2018-09-04,0.7225
378,2018-09-05,0.7106
379,2018-09-06,0.7071
380,2018-09-07,0.7082
381,2018-09-10,0.6919
382,2018-09-11,0.694
383,2018-09-12,0.6895
384,2018-09-13,0.6921
385,2018-09-14,0.6805
386,2018-09-17,0.6725
387,2018-09-18,0.6855
388,2018-09-19,0.6927
389,2018-09-20,0.6904
390,2018-09-21,0.7016
391,2018-09-25,0.6989
392,2018-09-26,0.706
393,2018-09-27,0.6963
394,2018-09-28,0.7014
395,2018-10-08,0.674
396,2018-10-09,0.6704
397,2018-10-10,0.6708
398,2018-10-11,0.6306
399,2018-10-12,0.6337
400,2018-10-15,0.625
401,2018-10-16,0.6092
402,2018-10-17,0.6164
403,2018-10-18,0.6037
404,2018-10-19,0.625
405,2018-10-22,0.6559
406,2018-10-23,0.6456
407,2018-10-24,0.6418
408,2018-10-25,0.6368
409,2018-10-26,0.6318
410,2018-10-29,0.6258
411,2018-10-30,0.6303
412,2018-10-31,0.6377
413,2018-11-01,0.6428
414,2018-11-02,0.6722
415,2018-11-05,0.6724
416,2018-11-06,0.6726
417,2018-11-07,0.671
418,2018-11-08,0.6633
419,2018-11-09,0.6601
420,2018-11-12,0.6817
