,endDate,NAV
75,2018-10-23,1.3128
76,2018-10-24,1.3147
77,2018-10-25,1.317
78,2018-10-26,1.3091
79,2018-10-29,1.2712
80,2018-10-30,1.284
81,2018-10-31,1.301
82,2018-11-01,1.2451
83,2018-11-02,1.2873
84,2018-11-05,1.2769
85,2018-11-06,1.2697
86,2018-11-07,1.2619
87,2018-11-08,1.2586
88,2018-11-09,1.2417
89,2018-11-12,1.2554
90,2018-11-13,1.2673
91,2018-11-14,1.2552
92,2018-11-15,1.2692
93,2018-11-16,1.2747
94,2018-11-19,1.2884
95,2018-11-20,1.2602
96,2018-11-21,1.2633
97,2018-11-22,1.2587
98,2018-11-23,1.2326
99,2018-11-26,1.2317
100,2018-11-27,1.2302
101,2018-11-28,1.2456
102,2018-11-29,1.2304
103,2018-11-30,1.2433
104,2018-12-03,1.2756
105,2018-12-04,1.2781
106,2018-12-05,1.2723
107,2018-12-06,1.2464
108,2018-12-07,1.2466
109,2018-12-10,1.2331
110,2018-12-11,1.2387
111,2018-12-12,1.2427
112,2018-12-13,1.198
113,2018-12-14,1.1788
114,2018-12-17,1.177
115,2018-12-18,1.1656
116,2018-12-19,1.1525
117,2018-12-20,1.1441
118,2018-12-21,1.1307
119,2018-12-24,1.1338
120,2018-12-25,1.1265
121,2018-12-26,1.1211
122,2018-12-27,1.117
123,2018-12-28,1.1241
124,2018-12-31,1.124
125,2019-01-02,1.1096
126,2019-01-03,1.1079
127,2019-01-04,1.1325
128,2019-01-07,1.1388
129,2019-01-08,1.1365
130,2019-01-09,1.1473
131,2019-01-10,1.1453
132,2019-01-11,1.1528
133,2019-01-14,1.1434
134,2019-01-15,1.1644
135,2019-01-16,1.1644
136,2019-01-17,1.1585
137,2019-01-18,1.1778
138,2019-01-21,1.1836
139,2019-01-22,1.1692
140,2019-01-23,1.1685
141,2019-01-24,1.1747
142,2019-01-25,1.1836
143,2019-01-28,1.1833
144,2019-01-29,1.1871
145,2019-01-30,1.1781
146,2019-01-31,1.189
147,2019-02-01,1.2049
148,2019-02-11,1.2251
149,2019-02-12,1.2331
150,2019-02-13,1.2562
151,2019-02-14,1.258
152,2019-02-15,1.2362
153,2019-02-18,1.2728
154,2019-02-19,1.2704
155,2019-02-20,1.2745
156,2019-02-21,1.2712
157,2019-02-22,1.2979
158,2019-02-25,1.3705
159,2019-02-26,1.3549
160,2019-02-27,1.3528
161,2019-02-28,1.3493
162,2019-03-01,1.3766
163,2019-03-04,1.3917
164,2019-03-05,1.3992
165,2019-03-06,1.41
166,2019-03-07,1.3962
167,2019-03-08,1.3431
168,2019-03-11,1.3681
169,2019-03-12,1.377
170,2019-03-13,1.3667
171,2019-03-14,1.2932
172,2019-03-15,1.3089
173,2019-03-18,1.3444
174,2019-03-19,1.3384
175,2019-03-20,1.3388
176,2019-03-21,1.3393
177,2019-03-22,1.3385
178,2019-03-25,1.3085
179,2019-03-26,1.2946
180,2019-03-27,1.3088
181,2019-03-28,1.304
182,2019-03-29,1.3514
183,2019-04-01,1.3853
184,2019-04-02,1.3844
185,2019-04-03,1.401
186,2019-04-04,1.4143
187,2019-04-08,1.4133
188,2019-04-09,1.4194
189,2019-04-10,1.4227
190,2019-04-11,1.3935
191,2019-04-12,1.3905
192,2019-04-15,1.3861
193,2019-04-16,1.4225
194,2019-04-17,1.423
195,2019-04-18,1.418
196,2019-04-19,1.4339
197,2019-04-22,1.4027
198,2019-04-23,1.4005
199,2019-04-24,1.4042
200,2019-04-25,1.3752
201,2019-04-26,1.3578
202,2019-04-29,1.3615
203,2019-04-30,1.3658
