,endDate,NAV
210,2016-11-15,0.957
211,2016-11-16,0.957
212,2016-11-17,0.956
213,2016-11-18,0.953
214,2016-11-21,0.953
215,2016-11-22,0.96
216,2016-11-23,0.955
217,2016-11-24,0.952
218,2016-11-25,0.956
219,2016-11-28,0.958
220,2016-11-29,0.963
221,2016-11-30,0.953
222,2016-12-01,0.956
223,2016-12-02,0.948
224,2016-12-05,0.949
225,2016-12-06,0.951
226,2016-12-07,0.954
227,2016-12-08,0.951
228,2016-12-09,0.948
229,2016-12-12,0.924
230,2016-12-13,0.93
231,2016-12-14,0.921
232,2016-12-15,0.914
233,2016-12-16,0.924
234,2016-12-19,0.922
235,2016-12-20,0.922
236,2016-12-21,0.928
237,2016-12-22,0.924
238,2016-12-23,0.916
239,2016-12-26,0.92
240,2016-12-27,0.919
241,2016-12-28,0.917
242,2016-12-29,0.92
243,2016-12-30,0.924
244,2016-12-31,0.924
245,2017-01-03,0.929
246,2017-01-04,0.94
247,2017-01-05,0.937
248,2017-01-06,0.932
249,2017-01-09,0.932
250,2017-01-10,0.927
251,2017-01-11,0.919
252,2017-01-12,0.914
253,2017-01-13,0.911
254,2017-01-16,0.9
255,2017-01-17,0.905
256,2017-01-18,0.905
257,2017-01-19,0.904
258,2017-01-20,0.913
259,2017-01-23,0.915
260,2017-01-24,0.914
261,2017-01-25,0.917
262,2017-01-26,0.92
263,2017-02-03,0.916
264,2017-02-06,0.924
265,2017-02-07,0.921
266,2017-02-08,0.925
267,2017-02-09,0.928
268,2017-02-10,0.926
269,2017-02-13,0.935
270,2017-02-14,0.934
271,2017-02-15,0.927
272,2017-02-16,0.934
273,2017-02-17,0.935
274,2017-02-20,0.959
275,2017-02-21,0.964
276,2017-02-22,0.966
277,2017-02-23,0.968
278,2017-02-24,0.966
279,2017-02-27,0.954
280,2017-02-28,0.957
281,2017-03-01,0.96
282,2017-03-02,0.956
283,2017-03-03,0.962
284,2017-03-06,0.976
285,2017-03-07,0.986
286,2017-03-08,0.981
287,2017-03-09,0.974
288,2017-03-10,0.982
289,2017-03-13,0.994
290,2017-03-14,0.989
291,2017-03-15,0.995
292,2017-03-16,0.994
293,2017-03-17,0.989
294,2017-03-20,0.993
295,2017-03-21,1.006
296,2017-03-22,1.022
297,2017-03-23,1.021
298,2017-03-24,1.024
299,2017-03-27,1.012
300,2017-03-28,1.01
301,2017-03-29,1.013
302,2017-03-30,1.005
303,2017-03-31,1.019
304,2017-04-05,1.019
305,2017-04-06,1.019
306,2017-04-07,1.022
307,2017-04-10,1.016
308,2017-04-11,1.009
309,2017-04-12,1.009
310,2017-04-13,1.018
311,2017-04-14,1.009
312,2017-04-17,1.018
313,2017-04-18,1.034
314,2017-04-19,1.038
315,2017-04-20,1.056
316,2017-04-21,1.054
317,2017-04-24,1.043
318,2017-04-25,1.068
319,2017-04-26,1.062
320,2017-04-27,1.065
321,2017-04-28,1.055
322,2017-05-02,1.055
323,2017-05-03,1.055
324,2017-05-04,1.054
325,2017-05-05,1.051
326,2017-05-08,1.025
327,2017-05-09,1.031
328,2017-05-10,1.032
329,2017-05-11,1.051
330,2017-05-12,1.055
331,2017-05-15,1.059
332,2017-05-16,1.081
333,2017-05-17,1.069
334,2017-05-18,1.067
335,2017-05-19,1.075
336,2017-05-22,1.081
337,2017-05-23,1.094
338,2017-05-24,1.085
339,2017-05-25,1.083
340,2017-05-26,1.085
341,2017-05-31,1.083
342,2017-06-01,1.088
343,2017-06-02,1.079
344,2017-06-05,1.075
345,2017-06-06,1.093
346,2017-06-07,1.114
347,2017-06-08,1.128
348,2017-06-09,1.133
349,2017-06-12,1.144
350,2017-06-13,1.144
351,2017-06-14,1.126
352,2017-06-15,1.125
353,2017-06-16,1.12
354,2017-06-19,1.134
355,2017-06-20,1.131
356,2017-06-21,1.155
357,2017-06-22,1.147
358,2017-06-23,1.162
359,2017-06-26,1.179
360,2017-06-27,1.179
361,2017-06-28,1.16
362,2017-06-29,1.162
363,2017-06-30,1.172
364,2017-07-03,1.155
365,2017-07-04,1.137
366,2017-07-05,1.153
367,2017-07-06,1.147
368,2017-07-07,1.134
369,2017-07-10,1.137
370,2017-07-11,1.155
371,2017-07-12,1.147
372,2017-07-13,1.146
373,2017-07-14,1.147
374,2017-07-17,1.128
375,2017-07-18,1.126
376,2017-07-19,1.138
377,2017-07-20,1.152
378,2017-07-21,1.154
379,2017-07-24,1.173
380,2017-07-25,1.163
381,2017-07-26,1.148
382,2017-07-27,1.144
383,2017-07-28,1.153
384,2017-07-31,1.152
385,2017-08-01,1.156
386,2017-08-02,1.148
387,2017-08-03,1.131
388,2017-08-04,1.125
389,2017-08-07,1.149
390,2017-08-08,1.154
391,2017-08-09,1.176
392,2017-08-10,1.172
393,2017-08-11,1.157
394,2017-08-14,1.173
395,2017-08-15,1.17
396,2017-08-16,1.166
397,2017-08-17,1.163
398,2017-08-18,1.161
399,2017-08-21,1.17
400,2017-08-22,1.168
401,2017-08-23,1.17
402,2017-08-24,1.168
403,2017-08-25,1.173
404,2017-08-28,1.183
405,2017-08-29,1.172
406,2017-08-30,1.182
407,2017-08-31,1.18
408,2017-09-01,1.182
409,2017-09-04,1.174
410,2017-09-05,1.178
411,2017-09-06,1.175
412,2017-09-07,1.165
413,2017-09-08,1.158
414,2017-09-11,1.162
415,2017-09-12,1.159
416,2017-09-13,1.177
417,2017-09-14,1.177
418,2017-09-15,1.185
419,2017-09-18,1.2
420,2017-09-19,1.189
421,2017-09-20,1.193
422,2017-09-21,1.194
423,2017-09-22,1.2
424,2017-09-25,1.203
425,2017-09-26,1.199
426,2017-09-27,1.201
427,2017-09-28,1.206
428,2017-09-29,1.214
429,2017-10-09,1.243
430,2017-10-10,1.258
431,2017-10-11,1.276
432,2017-10-12,1.279
433,2017-10-13,1.279
434,2017-10-16,1.268
435,2017-10-17,1.279
436,2017-10-18,1.291
437,2017-10-19,1.294
438,2017-10-20,1.285
439,2017-10-23,1.303
440,2017-10-24,1.312
441,2017-10-25,1.334
442,2017-10-26,1.347
443,2017-10-27,1.363
444,2017-10-30,1.364
445,2017-10-31,1.365
446,2017-11-01,1.359
447,2017-11-02,1.37
448,2017-11-03,1.364
449,2017-11-06,1.404
450,2017-11-07,1.402
451,2017-11-08,1.387
452,2017-11-09,1.394
453,2017-11-10,1.422
454,2017-11-13,1.417
455,2017-11-14,1.395
456,2017-11-15,1.397
457,2017-11-16,1.43
458,2017-11-17,1.413
459,2017-11-20,1.425
460,2017-11-21,1.455
461,2017-11-22,1.425
462,2017-11-23,1.364
463,2017-11-24,1.364
464,2017-11-27,1.334
465,2017-11-28,1.356
466,2017-11-29,1.334
467,2017-11-30,1.314
468,2017-12-01,1.319
469,2017-12-04,1.35
470,2017-12-05,1.344
471,2017-12-06,1.342
472,2017-12-07,1.318
473,2017-12-08,1.343
474,2017-12-11,1.386
475,2017-12-12,1.382
476,2017-12-13,1.417
477,2017-12-14,1.417
478,2017-12-15,1.403
479,2017-12-18,1.416
480,2017-12-19,1.43
481,2017-12-20,1.452
482,2017-12-21,1.464
483,2017-12-22,1.453
484,2017-12-25,1.452
485,2017-12-26,1.442
486,2017-12-27,1.415
487,2017-12-28,1.447
488,2017-12-29,1.444
489,2017-12-31,1.444
490,2018-01-02,1.453
491,2018-01-03,1.461
492,2018-01-04,1.476
493,2018-01-05,1.484
494,2018-01-08,1.501
495,2018-01-09,1.539
496,2018-01-10,1.551
497,2018-01-11,1.545
498,2018-01-12,1.561
499,2018-01-15,1.557
500,2018-01-16,1.571
501,2018-01-17,1.537
502,2018-01-18,1.546
503,2018-01-19,1.349
504,2018-01-22,1.399
505,2018-01-23,1.408
506,2018-01-24,1.395
507,2018-01-25,1.391
508,2018-01-26,1.401
509,2018-01-29,1.361
510,2018-01-30,1.354
511,2018-01-31,1.371
512,2018-02-01,1.339
513,2018-02-02,1.334
514,2018-02-05,1.3
515,2018-02-06,1.273
516,2018-02-07,1.227
517,2018-02-08,1.254
518,2018-02-09,1.22
519,2018-02-12,1.266
520,2018-02-13,1.276
521,2018-02-14,1.298
522,2018-02-22,1.333
523,2018-02-23,1.329
524,2018-02-26,1.33
525,2018-02-27,1.303
526,2018-02-28,1.291
527,2018-03-01,1.302
528,2018-03-02,1.298
529,2018-03-05,1.28
530,2018-03-06,1.29
531,2018-03-07,1.287
532,2018-03-08,1.312
533,2018-03-09,1.325
534,2018-03-12,1.323
535,2018-03-13,1.311
536,2018-03-14,1.313
537,2018-03-15,1.329
538,2018-03-16,1.315
539,2018-03-19,1.314
540,2018-03-20,1.313
541,2018-03-21,1.302
542,2018-03-22,1.276
543,2018-03-23,1.252
544,2018-03-26,1.255
545,2018-03-27,1.257
546,2018-03-28,1.218
547,2018-03-29,1.25
548,2018-03-30,1.258
549,2018-04-02,1.256
550,2018-04-03,1.263
551,2018-04-04,1.28
552,2018-04-09,1.27
553,2018-04-10,1.293
554,2018-04-11,1.306
555,2018-04-12,1.298
556,2018-04-13,1.282
557,2018-04-16,1.276
558,2018-04-17,1.249
559,2018-04-18,1.252
560,2018-04-19,1.272
561,2018-04-20,1.265
562,2018-04-23,1.252
563,2018-04-24,1.288
564,2018-04-25,1.3
565,2018-04-26,1.27
566,2018-04-27,1.264
567,2018-05-02,1.285
568,2018-05-03,1.298
569,2018-05-04,1.309
570,2018-05-07,1.344
571,2018-05-08,1.355
572,2018-05-09,1.357
573,2018-05-10,1.371
574,2018-05-11,1.358
575,2018-05-14,1.376
576,2018-05-15,1.386
577,2018-05-16,1.386
578,2018-05-17,1.37
579,2018-05-18,1.381
580,2018-05-21,1.375
581,2018-05-22,1.381
582,2018-05-23,1.359
583,2018-05-24,1.357
584,2018-05-25,1.366
585,2018-05-28,1.396
586,2018-05-29,1.385
587,2018-05-30,1.39
588,2018-05-31,1.427
589,2018-06-01,1.406
590,2018-06-04,1.43
591,2018-06-05,1.448
592,2018-06-06,1.452
593,2018-06-07,1.439
594,2018-06-08,1.426
595,2018-06-11,1.412
596,2018-06-12,1.458
597,2018-06-13,1.448
598,2018-06-14,1.419
599,2018-06-15,1.415
600,2018-06-19,1.367
601,2018-06-20,1.396
602,2018-06-21,1.384
603,2018-06-22,1.391
604,2018-06-25,1.391
605,2018-06-26,1.374
606,2018-06-27,1.336
607,2018-06-28,1.308
608,2018-06-29,1.35
609,2018-06-30,1.35
610,2018-07-02,1.325
611,2018-07-03,1.298
612,2018-07-04,1.282
613,2018-07-05,1.26
614,2018-07-06,1.271
615,2018-07-09,1.319
616,2018-07-10,1.324
617,2018-07-11,1.309
618,2018-07-12,1.336
619,2018-07-13,1.363
620,2018-07-16,1.365
621,2018-07-17,1.349
622,2018-07-18,1.336
623,2018-07-19,1.327
624,2018-07-20,1.332
625,2018-07-23,1.323
626,2018-07-24,1.352
627,2018-07-25,1.343
628,2018-07-26,1.331
629,2018-07-27,1.327
630,2018-07-30,1.304
631,2018-07-31,1.312
632,2018-08-01,1.279
633,2018-08-02,1.244
634,2018-08-03,1.214
635,2018-08-06,1.179
636,2018-08-07,1.205
637,2018-08-08,1.171
638,2018-08-09,1.211
639,2018-08-10,1.219
640,2018-08-13,1.213
641,2018-08-14,1.212
642,2018-08-15,1.177
643,2018-08-16,1.148
644,2018-08-17,1.13
645,2018-08-20,1.133
646,2018-08-21,1.169
647,2018-08-22,1.156
648,2018-08-23,1.158
649,2018-08-24,1.155
650,2018-08-27,1.191
651,2018-08-28,1.184
652,2018-08-29,1.179
653,2018-08-30,1.174
654,2018-08-31,1.15
655,2018-09-03,1.15
656,2018-09-04,1.158
657,2018-09-05,1.133
658,2018-09-06,1.114
659,2018-09-07,1.129
660,2018-09-10,1.122
661,2018-09-11,1.121
662,2018-09-12,1.103
663,2018-09-13,1.101
664,2018-09-14,1.11
665,2018-09-17,1.102
666,2018-09-18,1.126
667,2018-09-19,1.157
668,2018-09-20,1.161
669,2018-09-21,1.191
670,2018-09-25,1.189
671,2018-09-26,1.217
672,2018-09-27,1.213
673,2018-09-28,1.221
674,2018-10-08,1.17
675,2018-10-09,1.172
676,2018-10-10,1.154
677,2018-10-11,1.117
678,2018-10-12,1.145
679,2018-10-15,1.122
680,2018-10-16,1.112
681,2018-10-17,1.115
682,2018-10-18,1.087
683,2018-10-19,1.126
684,2018-10-22,1.172
685,2018-10-23,1.127
686,2018-10-24,1.11
687,2018-10-25,1.093
688,2018-10-26,1.074
689,2018-10-29,1.024
690,2018-10-30,1.011
691,2018-10-31,1.041
692,2018-11-01,1.061
693,2018-11-02,1.109
694,2018-11-05,1.095
695,2018-11-06,1.088
696,2018-11-07,1.081
697,2018-11-08,1.079
698,2018-11-09,1.071
699,2018-11-12,1.077
700,2018-11-13,1.106
701,2018-11-14,1.095
702,2018-11-15,1.097
703,2018-11-16,1.097
704,2018-11-19,1.103
705,2018-11-20,1.079
706,2018-11-21,1.085
707,2018-11-22,1.083
708,2018-11-23,1.069
709,2018-11-26,1.067
710,2018-11-27,1.06
711,2018-11-28,1.076
712,2018-11-29,1.075
713,2018-11-30,1.09
714,2018-12-03,1.127
715,2018-12-04,1.131
716,2018-12-05,1.141
717,2018-12-06,1.113
718,2018-12-07,1.104
719,2018-12-10,1.093
720,2018-12-11,1.095
721,2018-12-12,1.105
722,2018-12-13,1.124
723,2018-12-14,1.106
724,2018-12-17,1.1
725,2018-12-18,1.096
726,2018-12-19,1.074
727,2018-12-20,1.075
728,2018-12-21,1.064
729,2018-12-24,1.078
730,2018-12-25,1.076
731,2018-12-26,1.069
732,2018-12-27,1.066
733,2018-12-28,1.082
734,2018-12-31,1.082
735,2019-01-02,1.06
736,2019-01-03,1.045
737,2019-01-04,1.065
738,2019-01-07,1.076
739,2019-01-08,1.072
740,2019-01-09,1.089
741,2019-01-10,1.087
742,2019-01-11,1.1
743,2019-01-14,1.093
744,2019-01-15,1.127
745,2019-01-16,1.124
746,2019-01-17,1.121
747,2019-01-18,1.153
748,2019-01-21,1.161
749,2019-01-22,1.145
750,2019-01-23,1.155
751,2019-01-24,1.16
752,2019-01-25,1.165
753,2019-01-28,1.167
754,2019-01-29,1.179
755,2019-01-30,1.164
756,2019-01-31,1.176
757,2019-02-01,1.191
758,2019-02-11,1.242
759,2019-02-12,1.25
760,2019-02-13,1.256
761,2019-02-14,1.267
762,2019-02-15,1.257
763,2019-02-18,1.3
764,2019-02-19,1.295
765,2019-02-20,1.297
766,2019-02-21,1.301
767,2019-02-22,1.306
768,2019-02-25,1.336
769,2019-02-26,1.322
770,2019-02-27,1.319
771,2019-02-28,1.318
772,2019-03-01,1.355
773,2019-03-04,1.386
774,2019-03-05,1.397
775,2019-03-06,1.391
776,2019-03-07,1.362
777,2019-03-08,1.351
778,2019-03-11,1.383
779,2019-03-12,1.4
780,2019-03-13,1.371
781,2019-03-14,1.362
782,2019-03-15,1.402
783,2019-03-18,1.47
784,2019-03-19,1.466
785,2019-03-20,1.454
786,2019-03-21,1.45
787,2019-03-22,1.448
788,2019-03-25,1.42
789,2019-03-26,1.424
790,2019-03-27,1.456
791,2019-03-28,1.477
792,2019-03-29,1.541
793,2019-04-01,1.586
794,2019-04-02,1.567
795,2019-04-03,1.568
796,2019-04-04,1.603
797,2019-04-08,1.599
798,2019-04-09,1.608
799,2019-04-10,1.633
800,2019-04-11,1.595
801,2019-04-12,1.591
802,2019-04-15,1.586
803,2019-04-16,1.606
804,2019-04-17,1.622
805,2019-04-18,1.632
806,2019-04-19,1.652
807,2019-04-22,1.637
808,2019-04-23,1.649
809,2019-04-24,1.655
810,2019-04-25,1.64
811,2019-04-26,1.623
812,2019-04-29,1.636
813,2019-04-30,1.64
