,endDate,NAV
0,2016-07-06,1.4481
1,2016-07-07,1.4484
2,2016-07-08,1.4435
3,2016-07-11,1.4486
4,2016-07-12,1.4781
5,2016-07-13,1.4849
6,2016-07-14,1.4829
7,2016-07-15,1.4837
8,2016-07-18,1.4784
9,2016-07-19,1.4737
10,2016-07-20,1.4695
11,2016-07-21,1.4759
12,2016-07-22,1.4645
13,2016-07-25,1.467
14,2016-07-26,1.483
15,2016-07-27,1.4621
16,2016-07-28,1.463
17,2016-07-29,1.457
18,2016-08-01,1.4458
19,2016-08-02,1.4509
20,2016-08-03,1.4528
21,2016-08-04,1.4548
22,2016-08-05,1.4559
23,2016-08-08,1.467
24,2016-08-09,1.4764
25,2016-08-10,1.4716
26,2016-08-11,1.4684
27,2016-08-12,1.4923
28,2016-08-15,1.5315
29,2016-08-16,1.5242
30,2016-08-17,1.5232
31,2016-08-18,1.5202
32,2016-08-19,1.5219
33,2016-08-22,1.5101
34,2016-08-23,1.5125
35,2016-08-24,1.5086
36,2016-08-25,1.5004
37,2016-08-26,1.5004
38,2016-08-29,1.5007
39,2016-08-30,1.5028
40,2016-08-31,1.5082
41,2016-09-01,1.4981
42,2016-09-02,1.5023
43,2016-09-05,1.5042
44,2016-09-06,1.5139
45,2016-09-07,1.5133
46,2016-09-08,1.5126
47,2016-09-09,1.504
48,2016-09-12,1.4803
49,2016-09-13,1.4795
50,2016-09-14,1.4703
51,2016-09-19,1.481
52,2016-09-20,1.4786
53,2016-09-21,1.4822
54,2016-09-22,1.4912
55,2016-09-23,1.4856
56,2016-09-26,1.4631
57,2016-09-27,1.4716
58,2016-09-28,1.4671
59,2016-09-29,1.4728
60,2016-09-30,1.4765
61,2016-10-10,1.4932
62,2016-10-11,1.4985
63,2016-10-12,1.4957
64,2016-10-13,1.4967
65,2016-10-14,1.498
66,2016-10-17,1.4868
67,2016-10-18,1.5052
68,2016-10-19,1.5031
69,2016-10-20,1.5042
70,2016-10-21,1.5085
71,2016-10-24,1.5227
72,2016-10-25,1.5227
73,2016-10-26,1.5175
74,2016-10-27,1.5141
75,2016-10-28,1.5123
76,2016-10-31,1.5105
77,2016-11-01,1.5194
78,2016-11-02,1.5096
79,2016-11-03,1.523
80,2016-11-04,1.5186
81,2016-11-07,1.5199
82,2016-11-08,1.5261
83,2016-11-09,1.5174
84,2016-11-10,1.5332
85,2016-11-11,1.5451
86,2016-11-14,1.5506
87,2016-11-15,1.5498
88,2016-11-16,1.5505
89,2016-11-17,1.5533
90,2016-11-18,1.5457
91,2016-11-21,1.5553
92,2016-11-22,1.5669
93,2016-11-23,1.5698
94,2016-11-24,1.5757
95,2016-11-25,1.5892
96,2016-11-28,1.5958
97,2016-11-29,1.6075
98,2016-11-30,1.5963
99,2016-12-01,1.6069
100,2016-12-02,1.5927
101,2016-12-05,1.5679
102,2016-12-06,1.5641
103,2016-12-07,1.571
104,2016-12-08,1.5692
105,2016-12-09,1.5791
106,2016-12-12,1.5433
107,2016-12-13,1.5417
108,2016-12-14,1.5311
109,2016-12-15,1.5141
110,2016-12-16,1.5167
111,2016-12-19,1.5097
112,2016-12-20,1.5011
113,2016-12-21,1.514
114,2016-12-22,1.5127
115,2016-12-23,1.5009
116,2016-12-26,1.5073
117,2016-12-27,1.5047
118,2016-12-28,1.4987
119,2016-12-29,1.4974
120,2016-12-30,1.5025
121,2016-12-31,1.5023
122,2017-01-03,1.516
123,2017-01-04,1.5269
124,2017-01-05,1.5266
125,2017-01-06,1.5189
126,2017-01-09,1.5254
127,2017-01-10,1.5231
128,2017-01-11,1.5133
129,2017-01-12,1.5061
130,2017-01-13,1.5068
131,2017-01-16,1.5061
132,2017-01-17,1.5094
133,2017-01-18,1.5155
134,2017-01-19,1.5112
135,2017-01-20,1.522
136,2017-01-23,1.5259
137,2017-01-24,1.5263
138,2017-01-25,1.5312
139,2017-01-26,1.5364
140,2017-02-03,1.5262
141,2017-02-06,1.5294
142,2017-02-07,1.5264
143,2017-02-08,1.534
144,2017-02-09,1.5394
145,2017-02-10,1.5469
146,2017-02-13,1.5554
147,2017-02-14,1.5552
148,2017-02-15,1.5501
149,2017-02-16,1.5576
150,2017-02-17,1.5502
151,2017-02-20,1.5711
152,2017-02-21,1.5757
153,2017-02-22,1.5786
154,2017-02-23,1.5716
155,2017-02-24,1.5719
156,2017-02-27,1.5601
157,2017-02-28,1.5628
158,2017-03-01,1.5654
159,2017-03-02,1.5559
160,2017-03-03,1.5529
161,2017-03-06,1.5608
162,2017-03-07,1.5641
163,2017-03-08,1.5618
164,2017-03-09,1.5524
165,2017-03-10,1.5528
166,2017-03-13,1.5657
167,2017-03-14,1.565
168,2017-03-15,1.568
169,2017-03-16,1.5759
170,2017-03-17,1.5604
171,2017-03-20,1.5621
172,2017-03-21,1.5691
173,2017-03-22,1.5624
174,2017-03-23,1.5675
175,2017-03-24,1.5792
176,2017-03-27,1.5744
