,endDate,NAV
320,2018-10-25,0.618
321,2018-10-26,0.613
322,2018-10-29,0.607
323,2018-10-30,0.611
324,2018-10-31,0.619
325,2018-11-01,0.624
326,2018-11-02,0.652
327,2018-11-05,0.652
328,2018-11-06,0.652
329,2018-11-07,0.65
330,2018-11-08,0.643
331,2018-11-09,0.64
332,2018-11-12,0.66
333,2018-11-13,0.671
334,2018-11-14,0.668
335,2018-11-15,0.677
336,2018-11-16,0.676
337,2018-11-19,0.672
338,2018-11-20,0.654
339,2018-11-21,0.657
340,2018-11-22,0.653
341,2018-11-23,0.633
342,2018-11-26,0.631
343,2018-11-27,0.635
344,2018-11-28,0.647
345,2018-11-29,0.634
346,2018-11-30,0.642
347,2018-12-03,0.662
348,2018-12-04,0.665
349,2018-12-05,0.666
350,2018-12-06,0.65
351,2018-12-07,0.647
352,2018-12-10,0.641
353,2018-12-11,0.646
354,2018-12-12,0.646
355,2018-12-13,0.651
356,2018-12-14,0.634
357,2018-12-17,0.628
358,2018-12-18,0.625
359,2018-12-19,0.614
360,2018-12-20,0.618
361,2018-12-21,0.614
362,2018-12-24,0.621
363,2018-12-25,0.616
364,2018-12-26,0.612
365,2018-12-27,0.605
366,2018-12-28,0.607
367,2018-12-31,0.607
368,2019-01-02,0.597
369,2019-01-03,0.591
370,2019-01-04,0.605
371,2019-01-07,0.615
372,2019-01-08,0.613
373,2019-01-09,0.613
374,2019-01-10,0.611
375,2019-01-11,0.612
376,2019-01-14,0.605
377,2019-01-15,0.614
378,2019-01-16,0.615
379,2019-01-17,0.607
380,2019-01-18,0.616
381,2019-01-21,0.618
382,2019-01-22,0.608
383,2019-01-23,0.607
384,2019-01-24,0.614
385,2019-01-25,0.614
386,2019-01-28,0.611
387,2019-01-29,0.604
388,2019-01-30,0.598
389,2019-01-31,0.597
390,2019-02-01,0.617
391,2019-02-11,0.637
392,2019-02-12,0.644
393,2019-02-13,0.656
394,2019-02-14,0.658
395,2019-02-15,0.656
396,2019-02-18,0.682
397,2019-02-19,0.678
398,2019-02-20,0.679
399,2019-02-21,0.681
400,2019-02-22,0.701
401,2019-02-25,0.738
402,2019-02-26,0.743
403,2019-02-27,0.73
404,2019-02-28,0.737
405,2019-03-01,0.752
406,2019-03-04,0.775
407,2019-03-05,0.801
408,2019-03-06,0.811
409,2019-03-07,0.807
410,2019-03-08,0.79
411,2019-03-11,0.824
412,2019-03-12,0.845
413,2019-03-13,0.808
414,2019-03-14,0.789
415,2019-03-15,0.795
416,2019-03-18,0.815
417,2019-03-19,0.815
418,2019-03-20,0.806
419,2019-03-21,0.813
420,2019-03-22,0.808
421,2019-03-25,0.797
422,2019-03-26,0.779
423,2019-03-27,0.782
424,2019-03-28,0.777
425,2019-03-29,0.808
426,2019-04-01,0.838
427,2019-04-02,0.835
428,2019-04-03,0.842
429,2019-04-04,0.846
430,2019-04-08,0.828
431,2019-04-09,0.829
432,2019-04-10,0.822
433,2019-04-11,0.806
434,2019-04-12,0.809
435,2019-04-15,0.795
436,2019-04-16,0.809
437,2019-04-17,0.818
438,2019-04-18,0.812
439,2019-04-19,0.817
440,2019-04-22,0.809
441,2019-04-23,0.803
442,2019-04-24,0.819
443,2019-04-25,0.797
444,2019-04-26,0.791
445,2019-04-29,0.772
446,2019-04-30,0.776
