,endDate,NAV
274,2019-03-25,1.228
275,2019-03-26,1.215
276,2019-03-27,1.229
277,2019-03-28,1.224
278,2019-03-29,1.269
279,2019-04-01,1.301
280,2019-04-02,1.3
281,2019-04-03,1.316
282,2019-04-04,1.328
283,2019-04-08,1.327
284,2019-04-09,1.333
285,2019-04-10,1.336
286,2019-04-11,1.308
287,2019-04-12,1.305
288,2019-04-15,1.301
289,2019-04-16,1.335
290,2019-04-17,1.335
291,2019-04-18,1.331
292,2019-04-19,1.346
293,2019-04-22,1.316
294,2019-04-23,1.314
295,2019-04-24,1.318
296,2019-04-25,1.29
297,2019-04-26,1.274
298,2019-04-29,1.277
299,2019-04-30,1.281
