,endDate,NAV
0,2017-05-25,1.0
1,2017-05-26,1.0
2,2017-06-02,0.9998
3,2017-06-08,1.0024
4,2017-06-09,1.0024
5,2017-06-16,1.0031
6,2017-06-19,1.004
7,2017-06-20,1.0043
8,2017-06-21,1.0049
9,2017-06-22,0.9955
10,2017-06-23,0.9999
11,2017-06-26,1.0055
12,2017-06-27,1.0048
13,2017-06-28,0.9994
14,2017-06-29,1.0028
15,2017-06-30,1.0047
16,2017-07-03,1.0134
17,2017-07-04,1.0101
18,2017-07-05,1.0138
19,2017-07-06,1.0152
20,2017-07-07,1.0135
21,2017-07-10,0.9961
22,2017-07-11,0.9859
23,2017-07-12,0.9875
24,2017-07-13,0.9832
25,2017-07-14,0.9651
26,2017-07-17,0.9169
27,2017-07-18,0.9237
28,2017-07-19,0.9329
29,2017-07-20,0.935
30,2017-07-21,0.9358
31,2017-07-24,0.934
32,2017-07-25,0.9349
33,2017-07-26,0.931
34,2017-07-27,0.9633
35,2017-07-28,0.9591
36,2017-07-31,0.9599
37,2017-08-01,0.962
38,2017-08-02,0.9544
39,2017-08-03,0.9584
40,2017-08-04,0.9516
41,2017-08-07,0.9581
42,2017-08-08,0.9732
43,2017-08-09,0.9748
44,2017-08-10,0.9688
45,2017-08-11,0.9626
46,2017-08-14,0.9867
47,2017-08-15,0.9884
48,2017-08-16,1.0015
49,2017-08-17,1.0059
50,2017-08-18,0.9997
51,2017-08-21,1.0041
52,2017-08-22,0.9967
53,2017-08-23,0.9932
54,2017-08-24,0.9872
55,2017-08-25,0.9961
56,2017-08-28,1.0102
57,2017-08-29,1.0046
58,2017-08-30,1.0082
59,2017-08-31,1.0137
60,2017-09-01,1.0232
61,2017-09-04,1.0333
62,2017-09-05,1.035
63,2017-09-06,1.0441
64,2017-09-07,1.0383
65,2017-09-08,1.036
66,2017-09-11,1.0413
67,2017-09-12,1.0355
68,2017-09-13,1.0378
69,2017-09-14,1.0333
70,2017-09-15,1.0317
71,2017-09-18,1.0411
72,2017-09-19,1.0337
73,2017-09-20,1.0405
74,2017-09-21,1.0303
75,2017-09-22,1.0273
76,2017-09-25,1.016
77,2017-09-26,1.0139
78,2017-09-27,1.0217
79,2017-09-28,1.0214
80,2017-09-29,1.029
81,2017-10-09,1.0411
82,2017-10-10,1.0554
83,2017-10-11,1.0473
84,2017-10-12,1.0465
85,2017-10-13,1.0602
86,2017-10-16,1.0378
87,2017-10-17,1.0349
88,2017-10-18,1.0306
89,2017-10-19,1.0277
90,2017-10-20,1.0373
91,2017-10-23,1.0471
92,2017-10-24,1.0486
93,2017-10-25,1.0551
94,2017-10-26,1.0537
95,2017-10-27,1.0463
96,2017-10-30,1.0249
97,2017-10-31,1.0328
98,2017-11-01,1.0344
99,2017-11-02,1.0213
100,2017-11-03,1.0142
101,2017-11-06,1.0232
102,2017-11-07,1.0278
103,2017-11-08,1.0318
104,2017-11-09,1.0418
105,2017-11-10,1.0506
106,2017-11-13,1.0537
107,2017-11-14,1.0488
108,2017-11-15,1.034
109,2017-11-16,1.0393
110,2017-11-17,1.0169
111,2017-11-20,1.0299
112,2017-11-21,1.0284
113,2017-11-22,1.0266
114,2017-11-23,0.9966
115,2017-11-24,0.9904
116,2017-11-27,0.9793
117,2017-11-28,0.9958
118,2017-11-29,0.993
119,2017-11-30,0.9841
120,2017-12-01,1.0019
121,2017-12-04,0.9982
122,2017-12-05,0.9779
123,2017-12-06,0.9909
124,2017-12-07,0.9873
125,2017-12-08,0.9952
126,2017-12-11,1.008
127,2017-12-12,0.9983
128,2017-12-13,1.0022
129,2017-12-14,0.9964
130,2017-12-15,0.991
131,2017-12-18,0.9891
132,2017-12-19,0.9984
133,2017-12-20,0.9902
134,2017-12-21,0.9941
135,2017-12-22,0.989
136,2017-12-25,0.9769
137,2017-12-26,0.9787
138,2017-12-27,0.9717
139,2017-12-28,0.9718
140,2017-12-29,0.9757
141,2017-12-31,0.9755
142,2018-01-02,0.9828
143,2018-01-03,0.9957
144,2018-01-04,0.9952
145,2018-01-05,0.9989
146,2018-01-08,1.0013
147,2018-01-09,0.9999
148,2018-01-10,0.9935
149,2018-01-11,1.0002
150,2018-01-12,0.9907
151,2018-01-15,0.9637
152,2018-01-16,0.9617
153,2018-01-17,0.9691
154,2018-01-18,0.9674
155,2018-01-19,0.9625
156,2018-01-22,0.983
157,2018-01-23,0.9827
158,2018-01-24,1.0055
159,2018-01-25,1.0043
160,2018-01-26,1.0073
161,2018-01-29,0.9989
162,2018-01-30,0.9903
163,2018-01-31,0.9669
164,2018-02-01,0.9474
165,2018-02-02,0.95
166,2018-02-05,0.9433
167,2018-02-06,0.8964
168,2018-02-07,0.9058
169,2018-02-08,0.9189
170,2018-02-09,0.8941
171,2018-02-12,0.9225
172,2018-02-13,0.9228
173,2018-02-14,0.922
174,2018-02-22,0.9392
175,2018-02-23,0.9345
176,2018-02-26,0.9671
177,2018-02-27,0.9745
178,2018-02-28,0.9801
179,2018-03-01,0.9996
180,2018-03-02,0.9903
181,2018-03-05,1.0029
182,2018-03-06,1.0037
183,2018-03-07,0.9975
184,2018-03-08,1.0016
185,2018-03-09,1.0345
186,2018-03-12,1.0479
187,2018-03-13,1.0428
188,2018-03-14,1.0264
189,2018-03-15,1.0305
190,2018-03-16,1.0159
191,2018-03-19,1.027
192,2018-03-20,1.0377
193,2018-03-21,1.019
194,2018-03-22,1.0128
195,2018-03-23,0.9664
196,2018-03-26,0.9937
197,2018-03-27,1.0252
198,2018-03-28,1.0205
199,2018-03-29,1.0237
200,2018-03-30,1.0528
201,2018-04-02,1.0531
202,2018-04-03,1.0393
203,2018-04-04,1.0216
204,2018-04-09,1.0239
205,2018-04-10,1.0211
206,2018-04-11,1.0205
207,2018-04-12,1.0166
208,2018-04-13,1.0154
209,2018-04-16,1.0227
210,2018-04-17,0.9944
211,2018-04-18,1.0142
212,2018-04-19,1.0134
213,2018-04-20,0.9942
214,2018-04-23,0.9792
215,2018-04-24,1.0068
216,2018-04-25,1.0133
217,2018-04-26,0.9935
218,2018-04-27,1.0062
219,2018-05-02,1.0043
220,2018-05-03,1.017
221,2018-05-04,1.0108
222,2018-05-07,1.0299
223,2018-05-08,1.0322
224,2018-05-09,1.0317
225,2018-05-10,1.0367
226,2018-05-11,1.0208
227,2018-05-14,1.0193
228,2018-05-15,1.0334
229,2018-05-16,1.0275
230,2018-05-17,1.0199
231,2018-05-18,1.0231
232,2018-05-21,1.0359
233,2018-05-22,1.0427
234,2018-05-23,1.0271
235,2018-05-24,1.0236
236,2018-05-25,1.0068
237,2018-05-28,1.0033
238,2018-05-29,0.9915
239,2018-05-30,0.9676
240,2018-05-31,0.9776
241,2018-06-01,0.9605
242,2018-06-04,0.957
243,2018-06-05,0.979
244,2018-06-06,0.978
245,2018-06-07,0.9715
246,2018-06-08,0.962
247,2018-06-11,0.9502
248,2018-06-12,0.9629
249,2018-06-13,0.9493
250,2018-06-14,0.9428
251,2018-06-15,0.9271
252,2018-06-19,0.8788
253,2018-06-20,0.8881
254,2018-06-21,0.8667
255,2018-06-22,0.8811
256,2018-06-25,0.8756
257,2018-06-26,0.8889
258,2018-06-27,0.8792
259,2018-06-28,0.8779
260,2018-06-29,0.9102
261,2018-06-30,0.9102
262,2018-07-02,0.9009
263,2018-07-03,0.9118
264,2018-07-04,0.8906
265,2018-07-05,0.874
266,2018-07-06,0.8799
267,2018-07-09,0.9022
268,2018-07-10,0.9085
269,2018-07-11,0.893
270,2018-07-12,0.92
271,2018-07-13,0.9219
272,2018-07-16,0.9211
273,2018-07-17,0.924
274,2018-07-18,0.9167
275,2018-07-19,0.9074
276,2018-07-20,0.9174
277,2018-07-23,0.9213
278,2018-07-24,0.9271
279,2018-07-25,0.9297
280,2018-07-26,0.916
281,2018-07-27,0.9099
282,2018-07-30,0.8914
283,2018-07-31,0.8919
284,2018-08-01,0.8809
285,2018-08-02,0.8637
286,2018-08-03,0.849
287,2018-08-06,0.8285
288,2018-08-07,0.8483
289,2018-08-08,0.8318
290,2018-08-09,0.8575
291,2018-08-10,0.8647
292,2018-08-13,0.8749
293,2018-08-14,0.8687
294,2018-08-15,0.8479
295,2018-08-16,0.8403
296,2018-08-17,0.8246
297,2018-08-20,0.825
298,2018-08-21,0.8363
299,2018-08-22,0.8272
300,2018-08-23,0.8353
301,2018-08-24,0.8326
302,2018-08-27,0.8549
303,2018-08-28,0.8544
304,2018-08-29,0.8482
305,2018-08-30,0.8361
306,2018-08-31,0.824
307,2018-09-03,0.8285
308,2018-09-04,0.8346
309,2018-09-05,0.8215
310,2018-09-06,0.8178
311,2018-09-07,0.8193
312,2018-09-10,0.8015
313,2018-09-11,0.8035
314,2018-09-12,0.7984
315,2018-09-13,0.8008
316,2018-09-14,0.7882
317,2018-09-17,0.7797
318,2018-09-18,0.7942
319,2018-09-19,0.8029
320,2018-09-20,0.8003
321,2018-09-21,0.8129
322,2018-09-25,0.8098
323,2018-09-26,0.8176
324,2018-09-27,0.807
325,2018-09-28,0.8126
326,2018-10-08,0.7843
327,2018-10-09,0.7807
328,2018-10-10,0.7812
329,2018-10-11,0.7352
330,2018-10-12,0.7382
331,2018-10-15,0.7281
332,2018-10-16,0.7103
333,2018-10-17,0.719
334,2018-10-18,0.7042
335,2018-10-19,0.7279
