,endDate,NAV
398,2017-08-18,1.311
399,2017-08-21,1.317
400,2017-08-22,1.32
401,2017-08-23,1.32
402,2017-08-24,1.313
403,2017-08-25,1.334
404,2017-08-28,1.351
405,2017-08-29,1.348
406,2017-08-30,1.349
407,2017-08-31,1.345
408,2017-09-01,1.348
409,2017-09-04,1.353
410,2017-09-05,1.357
411,2017-09-06,1.357
412,2017-09-07,1.351
413,2017-09-08,1.35
414,2017-09-11,1.35
415,2017-09-12,1.353
416,2017-09-13,1.354
417,2017-09-14,1.351
418,2017-09-15,1.35
419,2017-09-18,1.355
420,2017-09-19,1.351
421,2017-09-20,1.356
422,2017-09-21,1.352
423,2017-09-22,1.352
424,2017-09-25,1.345
425,2017-09-26,1.347
426,2017-09-27,1.349
427,2017-09-28,1.349
428,2017-09-29,1.354
429,2017-10-09,1.369
430,2017-10-10,1.373
431,2017-10-11,1.374
432,2017-10-12,1.378
433,2017-10-13,1.381
434,2017-10-16,1.375
435,2017-10-17,1.375
436,2017-10-18,1.382
437,2017-10-19,1.376
438,2017-10-20,1.377
439,2017-10-23,1.38
440,2017-10-24,1.387
441,2017-10-25,1.394
442,2017-10-26,1.401
443,2017-10-27,1.408
444,2017-10-30,1.399
445,2017-10-31,1.397
446,2017-11-01,1.394
447,2017-11-02,1.392
448,2017-11-03,1.391
449,2017-11-06,1.401
450,2017-11-07,1.411
451,2017-11-08,1.41
452,2017-11-09,1.42
453,2017-11-10,1.43
454,2017-11-13,1.435
455,2017-11-14,1.424
456,2017-11-15,1.418
457,2017-11-16,1.427
458,2017-11-17,1.427
459,2017-11-20,1.432
460,2017-11-21,1.456
461,2017-11-22,1.458
462,2017-11-23,1.42
463,2017-11-24,1.421
464,2017-11-27,1.406
465,2017-11-28,1.407
466,2017-11-29,1.405
467,2017-11-30,1.395
468,2017-12-01,1.394
469,2017-12-04,1.397
470,2017-12-05,1.404
471,2017-12-06,1.396
472,2017-12-07,1.382
473,2017-12-08,1.389
474,2017-12-11,1.407
475,2017-12-12,1.39
476,2017-12-13,1.4
477,2017-12-14,1.394
478,2017-12-15,1.382
479,2017-12-18,1.384
480,2017-12-19,1.396
481,2017-12-20,1.395
482,2017-12-21,1.404
483,2017-12-22,1.403
484,2017-12-25,1.401
485,2017-12-26,1.405
486,2017-12-27,1.386
487,2017-12-28,1.394
488,2017-12-29,1.398
489,2017-12-31,1.398
490,2018-01-02,1.417
491,2018-01-03,1.422
492,2018-01-04,1.425
493,2018-01-05,1.432
494,2018-01-08,1.441
495,2018-01-09,1.45
496,2018-01-10,1.457
497,2018-01-11,1.458
498,2018-01-12,1.465
499,2018-01-15,1.465
500,2018-01-16,1.476
501,2018-01-17,1.475
502,2018-01-18,1.484
503,2018-01-19,1.486
504,2018-01-22,1.505
505,2018-01-23,1.518
506,2018-01-24,1.518
507,2018-01-25,1.512
508,2018-01-26,1.521
509,2018-01-29,1.495
510,2018-01-30,1.481
511,2018-01-31,1.487
512,2018-02-01,1.48
513,2018-02-02,1.485
514,2018-02-05,1.491
515,2018-02-06,1.451
516,2018-02-07,1.424
517,2018-02-08,1.41
518,2018-02-09,1.35
519,2018-02-12,1.365
520,2018-02-13,1.38
521,2018-02-14,1.39
522,2018-02-22,1.416
523,2018-02-23,1.423
524,2018-02-26,1.44
525,2018-02-27,1.422
526,2018-02-28,1.411
527,2018-03-01,1.42
528,2018-03-02,1.411
529,2018-03-05,1.408
530,2018-03-06,1.424
531,2018-03-07,1.412
532,2018-03-08,1.426
533,2018-03-09,1.434
534,2018-03-12,1.443
535,2018-03-13,1.429
536,2018-03-14,1.425
537,2018-03-15,1.432
538,2018-03-16,1.422
539,2018-03-19,1.427
540,2018-03-20,1.427
541,2018-03-21,1.42
542,2018-03-22,1.407
543,2018-03-23,1.365
544,2018-03-26,1.363
545,2018-03-27,1.374
546,2018-03-28,1.351
547,2018-03-29,1.368
548,2018-03-30,1.371
549,2018-04-02,1.368
550,2018-04-03,1.359
551,2018-04-04,1.356
552,2018-04-09,1.356
553,2018-04-10,1.38
554,2018-04-11,1.385
555,2018-04-12,1.371
556,2018-04-13,1.365
557,2018-04-16,1.344
558,2018-04-17,1.325
559,2018-04-18,1.331
560,2018-04-19,1.349
561,2018-04-20,1.329
562,2018-04-23,1.333
563,2018-04-24,1.361
564,2018-04-25,1.354
565,2018-04-26,1.325
566,2018-04-27,1.326
567,2018-05-02,1.322
568,2018-05-03,1.33
569,2018-05-04,1.326
570,2018-05-07,1.346
571,2018-05-08,1.358
572,2018-05-09,1.357
573,2018-05-10,1.362
574,2018-05-11,1.355
575,2018-05-14,1.364
576,2018-05-15,1.373
577,2018-05-16,1.362
578,2018-05-17,1.355
579,2018-05-18,1.366
580,2018-05-21,1.375
581,2018-05-22,1.369
582,2018-05-23,1.351
583,2018-05-24,1.34
584,2018-05-25,1.336
585,2018-05-28,1.344
586,2018-05-29,1.333
587,2018-05-30,1.308
588,2018-05-31,1.333
589,2018-06-01,1.321
590,2018-06-04,1.333
591,2018-06-05,1.345
592,2018-06-06,1.342
593,2018-06-07,1.343
594,2018-06-08,1.326
595,2018-06-11,1.328
596,2018-06-12,1.346
597,2018-06-13,1.337
598,2018-06-14,1.332
599,2018-06-15,1.326
600,2018-06-19,1.286
601,2018-06-20,1.293
602,2018-06-21,1.279
603,2018-06-22,1.285
604,2018-06-25,1.272
605,2018-06-26,1.261
606,2018-06-27,1.238
607,2018-06-28,1.228
608,2018-06-29,1.258
609,2018-06-30,1.258
610,2018-07-02,1.221
611,2018-07-03,1.225
612,2018-07-04,1.21
613,2018-07-05,1.202
614,2018-07-06,1.211
615,2018-07-09,1.243
616,2018-07-10,1.248
617,2018-07-11,1.227
618,2018-07-12,1.255
619,2018-07-13,1.261
620,2018-07-16,1.254
621,2018-07-17,1.247
622,2018-07-18,1.238
623,2018-07-19,1.24
624,2018-07-20,1.261
625,2018-07-23,1.272
626,2018-07-24,1.293
627,2018-07-25,1.292
628,2018-07-26,1.278
629,2018-07-27,1.275
630,2018-07-30,1.274
631,2018-07-31,1.278
632,2018-08-01,1.25
633,2018-08-02,1.223
634,2018-08-03,1.203
635,2018-08-06,1.189
636,2018-08-07,1.222
637,2018-08-08,1.204
638,2018-08-09,1.233
639,2018-08-10,1.234
640,2018-08-13,1.227
641,2018-08-14,1.221
642,2018-08-15,1.195
643,2018-08-16,1.19
644,2018-08-17,1.174
645,2018-08-20,1.186
646,2018-08-21,1.205
647,2018-08-22,1.198
648,2018-08-23,1.203
649,2018-08-24,1.203
650,2018-08-27,1.231
651,2018-08-28,1.227
652,2018-08-29,1.221
653,2018-08-30,1.21
654,2018-08-31,1.206
655,2018-09-03,1.201
656,2018-09-04,1.215
657,2018-09-05,1.193
658,2018-09-06,1.182
659,2018-09-07,1.186
660,2018-09-10,1.171
661,2018-09-11,1.166
662,2018-09-12,1.158
663,2018-09-13,1.17
664,2018-09-14,1.173
665,2018-09-17,1.159
666,2018-09-18,1.183
667,2018-09-19,1.198
668,2018-09-20,1.198
669,2018-09-21,1.232
670,2018-09-25,1.221
671,2018-09-26,1.233
672,2018-09-27,1.231
673,2018-09-28,1.242
674,2018-10-08,1.189
675,2018-10-09,1.188
676,2018-10-10,1.187
677,2018-10-11,1.134
678,2018-10-12,1.152
679,2018-10-15,1.134
680,2018-10-16,1.122
681,2018-10-17,1.131
682,2018-10-18,1.105
683,2018-10-19,1.137
684,2018-10-22,1.183
685,2018-10-23,1.152
686,2018-10-24,1.154
687,2018-10-25,1.158
688,2018-10-26,1.151
689,2018-10-29,1.117
690,2018-10-30,1.129
691,2018-10-31,1.144
692,2018-11-01,1.15
693,2018-11-02,1.188
694,2018-11-05,1.178
695,2018-11-06,1.172
696,2018-11-07,1.167
697,2018-11-08,1.163
698,2018-11-09,1.148
699,2018-11-12,1.16
700,2018-11-13,1.171
701,2018-11-14,1.158
702,2018-11-15,1.171
703,2018-11-16,1.176
704,2018-11-19,1.188
705,2018-11-20,1.16
706,2018-11-21,1.161
707,2018-11-22,1.157
708,2018-11-23,1.133
709,2018-11-26,1.131
710,2018-11-27,1.129
711,2018-11-28,1.142
712,2018-11-29,1.13
713,2018-11-30,1.142
714,2018-12-03,1.174
715,2018-12-04,1.174
716,2018-12-05,1.168
717,2018-12-06,1.145
718,2018-12-07,1.146
719,2018-12-10,1.134
720,2018-12-11,1.14
721,2018-12-12,1.145
722,2018-12-13,1.162
723,2018-12-14,1.145
724,2018-12-17,1.146
725,2018-12-18,1.136
726,2018-12-19,1.126
727,2018-12-20,1.118
728,2018-12-21,1.107
729,2018-12-24,1.11
730,2018-12-25,1.103
731,2018-12-26,1.1
732,2018-12-27,1.097
733,2018-12-28,1.104
734,2018-12-31,1.103
735,2019-01-02,1.083
736,2019-01-03,1.081
737,2019-01-04,1.105
738,2019-01-07,1.11
739,2019-01-08,1.108
740,2019-01-09,1.121
741,2019-01-10,1.117
742,2019-01-11,1.125
743,2019-01-14,1.116
744,2019-01-15,1.139
745,2019-01-16,1.141
746,2019-01-17,1.137
747,2019-01-18,1.156
748,2019-01-21,1.161
749,2019-01-22,1.145
750,2019-01-23,1.147
751,2019-01-24,1.153
752,2019-01-25,1.162
753,2019-01-28,1.164
754,2019-01-29,1.17
755,2019-01-30,1.16
756,2019-01-31,1.172
757,2019-02-01,1.187
758,2019-02-11,1.207
759,2019-02-12,1.213
760,2019-02-13,1.233
761,2019-02-14,1.234
762,2019-02-15,1.21
763,2019-02-18,1.244
764,2019-02-19,1.241
765,2019-02-20,1.243
766,2019-02-21,1.238
767,2019-02-22,1.261
768,2019-02-25,1.329
769,2019-02-26,1.31
770,2019-02-27,1.308
771,2019-02-28,1.305
772,2019-03-01,1.333
773,2019-03-04,1.35
774,2019-03-05,1.352
775,2019-03-06,1.363
776,2019-03-07,1.35
777,2019-03-08,1.302
778,2019-03-11,1.327
779,2019-03-12,1.337
780,2019-03-13,1.329
781,2019-03-14,1.319
782,2019-03-15,1.337
783,2019-03-18,1.373
784,2019-03-19,1.365
785,2019-03-20,1.367
786,2019-03-21,1.368
787,2019-03-22,1.366
788,2019-03-25,1.333
789,2019-03-26,1.319
790,2019-03-27,1.334
791,2019-03-28,1.327
792,2019-03-29,1.376
793,2019-04-01,1.41
794,2019-04-02,1.411
795,2019-04-03,1.43
796,2019-04-04,1.442
797,2019-04-08,1.449
798,2019-04-09,1.455
799,2019-04-10,1.461
800,2019-04-11,1.43
801,2019-04-12,1.429
802,2019-04-15,1.425
803,2019-04-16,1.464
804,2019-04-17,1.464
805,2019-04-18,1.459
806,2019-04-19,1.476
807,2019-04-22,1.438
808,2019-04-23,1.439
809,2019-04-24,1.439
810,2019-04-25,1.411
811,2019-04-26,1.392
812,2019-04-29,1.403
813,2019-04-30,1.408
