,endDate,NAV
0,2017-06-05,1.8249
1,2017-06-06,1.8302
2,2017-06-07,1.8642
3,2017-06-08,1.8591
4,2017-06-09,1.8607
5,2017-06-12,1.8397
6,2017-06-13,1.8601
7,2017-06-14,1.8552
8,2017-06-15,1.8813
9,2017-06-16,1.8753
10,2017-06-19,1.8815
11,2017-06-20,1.886
12,2017-06-21,1.8897
13,2017-06-22,1.8633
14,2017-06-23,1.8722
15,2017-06-26,1.8864
16,2017-06-27,1.8853
17,2017-06-28,1.8732
18,2017-06-29,1.8792
19,2017-06-30,1.8836
20,2017-07-03,1.9017
21,2017-07-04,1.8952
22,2017-07-05,1.9023
23,2017-07-06,1.9044
24,2017-07-07,1.8923
25,2017-07-10,1.8604
26,2017-07-11,1.8415
27,2017-07-12,1.8447
28,2017-07-13,1.837
29,2017-07-14,1.8045
30,2017-07-17,1.7171
31,2017-07-18,1.7282
32,2017-07-19,1.7454
33,2017-07-20,1.7493
34,2017-07-21,1.7508
35,2017-07-24,1.747
36,2017-07-25,1.7485
37,2017-07-26,1.7419
38,2017-07-27,1.8017
39,2017-07-28,1.7937
40,2017-07-31,1.7957
41,2017-08-01,1.8004
42,2017-08-02,1.7844
43,2017-08-03,1.7925
44,2017-08-04,1.7792
45,2017-08-07,1.7917
46,2017-08-08,1.8211
47,2017-08-09,1.8222
48,2017-08-10,1.8129
49,2017-08-11,1.8016
50,2017-08-14,1.8519
51,2017-08-15,1.8569
52,2017-08-16,1.8831
53,2017-08-17,1.8912
54,2017-08-18,1.8797
55,2017-08-21,1.8869
56,2017-08-22,1.8728
57,2017-08-23,1.8651
58,2017-08-24,1.8536
59,2017-08-25,1.8704
60,2017-08-28,1.8994
61,2017-08-29,1.8883
62,2017-08-30,1.8952
63,2017-08-31,1.9058
64,2017-09-01,1.9216
65,2017-09-04,1.9397
66,2017-09-05,1.9415
67,2017-09-06,1.9586
68,2017-09-07,1.9464
69,2017-09-08,1.9414
70,2017-09-11,1.9522
71,2017-09-12,1.9406
72,2017-09-13,1.9443
73,2017-09-14,1.9354
74,2017-09-15,1.9316
75,2017-09-18,1.9503
76,2017-09-19,1.9363
77,2017-09-20,1.9483
78,2017-09-21,1.9289
79,2017-09-22,1.923
80,2017-09-25,1.9006
81,2017-09-26,1.8967
82,2017-09-27,1.9118
83,2017-09-28,1.9118
84,2017-09-29,1.9238
85,2017-10-09,1.9456
86,2017-10-10,1.9722
87,2017-10-11,1.9568
88,2017-10-12,1.9552
89,2017-10-13,1.9808
90,2017-10-16,1.9382
91,2017-10-17,1.9327
92,2017-10-18,1.9243
93,2017-10-19,1.9189
94,2017-10-20,1.9363
95,2017-10-23,1.9544
96,2017-10-24,1.9572
97,2017-10-25,1.9684
98,2017-10-26,1.9657
99,2017-10-27,1.9516
100,2017-10-30,1.9046
101,2017-10-31,1.9178
102,2017-11-01,1.9207
103,2017-11-02,1.8963
104,2017-11-03,1.882
105,2017-11-06,1.899
106,2017-11-07,1.9076
107,2017-11-08,1.9147
108,2017-11-09,1.9323
109,2017-11-10,1.9486
110,2017-11-13,1.9541
111,2017-11-14,1.9357
112,2017-11-15,1.9077
113,2017-11-16,1.9177
114,2017-11-17,1.8745
115,2017-11-20,1.8995
116,2017-11-21,1.8966
117,2017-11-22,1.8931
118,2017-11-23,1.8344
119,2017-11-24,1.8215
120,2017-11-27,1.7996
121,2017-11-28,1.8306
122,2017-11-29,1.8243
123,2017-11-30,1.8076
124,2017-12-01,1.8411
125,2017-12-04,1.8345
126,2017-12-05,1.796
127,2017-12-06,1.8207
128,2017-12-07,1.8136
129,2017-12-08,1.8282
130,2017-12-11,1.8525
131,2017-12-12,1.8344
132,2017-12-13,1.8415
133,2017-12-14,1.8299
134,2017-12-15,1.8197
135,2017-12-18,1.8162
136,2017-12-19,1.8336
137,2017-12-20,1.8179
138,2017-12-21,1.8252
139,2017-12-22,1.8152
140,2017-12-25,1.7919
141,2017-12-26,1.7948
142,2017-12-27,1.7815
143,2017-12-28,1.7811
144,2017-12-29,1.7882
145,2017-12-31,1.7881
146,2018-01-02,1.8042
147,2018-01-03,1.8289
148,2018-01-04,1.8283
149,2018-01-05,1.8346
150,2018-01-08,1.8389
151,2018-01-09,1.8365
152,2018-01-10,1.8242
153,2018-01-11,1.837
154,2018-01-12,1.819
155,2018-01-15,1.7677
156,2018-01-16,1.7647
157,2018-01-17,1.777
158,2018-01-18,1.7731
159,2018-01-19,1.764
160,2018-01-22,1.8027
161,2018-01-23,1.8023
162,2018-01-24,1.846
163,2018-01-25,1.8435
164,2018-01-26,1.8472
165,2018-01-29,1.8314
166,2018-01-30,1.8147
167,2018-01-31,1.7695
168,2018-02-01,1.7341
169,2018-02-02,1.7389
170,2018-02-05,1.7257
171,2018-02-06,1.6393
172,2018-02-07,1.6565
173,2018-02-08,1.6808
174,2018-02-09,1.634
175,2018-02-12,1.6869
176,2018-02-13,1.6871
177,2018-02-14,1.6852
178,2018-02-22,1.7156
179,2018-02-23,1.7071
180,2018-02-26,1.7661
181,2018-02-27,1.7801
182,2018-02-28,1.7899
183,2018-03-01,1.8251
184,2018-03-02,1.8076
185,2018-03-05,1.8307
186,2018-03-06,1.8325
187,2018-03-07,1.8204
188,2018-03-08,1.8283
189,2018-03-09,1.8897
190,2018-03-12,1.915
191,2018-03-13,1.9057
192,2018-03-14,1.8753
193,2018-03-15,1.8825
194,2018-03-16,1.8562
