,endDate,NAV
0,2015-01-20,1.0
1,2015-01-23,1.0332
2,2015-01-26,1.0416
3,2015-01-27,1.0357
4,2015-01-28,1.0297
5,2015-01-29,1.0242
6,2015-01-30,1.0109
7,2015-02-02,0.992
8,2015-02-03,1.0115
9,2015-02-04,1.0024
10,2015-02-05,0.9935
11,2015-02-06,0.9808
12,2015-02-09,0.9891
13,2015-02-10,1.0043
14,2015-02-11,1.0113
15,2015-02-12,1.0135
16,2015-02-13,1.0208
17,2015-02-16,1.0288
18,2015-02-17,1.0348
19,2015-02-25,1.0221
20,2015-02-26,1.0453
21,2015-02-27,1.0468
22,2015-03-02,1.0548
23,2015-03-03,1.0326
24,2015-03-04,1.0379
25,2015-03-05,1.0288
26,2015-03-06,1.0238
27,2015-03-09,1.0399
28,2015-03-10,1.0353
29,2015-03-11,1.0359
30,2015-03-12,1.0544
31,2015-03-13,1.0612
32,2015-03-16,1.0857
33,2015-03-17,1.0994
34,2015-03-18,1.1233
35,2015-03-19,1.1217
36,2015-03-20,1.1345
37,2015-03-23,1.154
38,2015-03-24,1.1542
39,2015-03-25,1.146
40,2015-03-26,1.149
41,2015-03-27,1.1548
42,2015-03-30,1.1872
43,2015-03-31,1.1758
44,2015-04-01,1.1959
45,2015-04-02,1.1957
46,2015-04-03,1.2089
47,2015-04-07,1.233
48,2015-04-08,1.2424
49,2015-04-09,1.2328
50,2015-04-10,1.2554
51,2015-04-13,1.2764
52,2015-04-14,1.2807
53,2015-04-15,1.2633
54,2015-04-16,1.2993
55,2015-04-17,1.322
56,2015-04-20,1.301
57,2015-04-21,1.3284
58,2015-04-22,1.363
59,2015-04-23,1.3619
60,2015-04-24,1.3504
61,2015-04-27,1.3787
62,2015-04-28,1.3593
63,2015-04-29,1.3685
64,2015-04-30,1.3615
65,2015-05-04,1.3726
66,2015-05-05,1.3187
67,2015-05-06,1.3062
68,2015-05-07,1.282
69,2015-05-08,1.308
70,2015-05-11,1.3456
71,2015-05-12,1.3614
72,2015-05-13,1.3526
73,2015-05-14,1.3474
74,2015-05-15,1.3231
75,2015-05-18,1.3111
76,2015-05-19,1.3542
77,2015-05-20,1.3674
78,2015-05-21,1.3932
79,2015-05-22,1.4258
80,2015-05-25,1.4723
81,2015-05-26,1.5048
82,2015-05-27,1.5006
83,2015-05-28,1.3993
84,2015-05-29,1.402
85,2015-06-01,1.4681
86,2015-06-02,1.4923
87,2015-06-03,1.4861
88,2015-06-04,1.496
89,2015-06-05,1.5112
90,2015-06-08,1.5301
91,2015-06-09,1.5177
92,2015-06-10,1.5152
93,2015-06-11,1.5147
94,2015-06-12,1.5225
95,2015-06-15,1.4915
96,2015-06-16,1.448
97,2015-06-17,1.4689
98,2015-06-18,1.4114
99,2015-06-19,1.3309
100,2015-06-23,1.3735
101,2015-06-24,1.4002
102,2015-06-25,1.3516
103,2015-06-26,1.2491
104,2015-06-29,1.2081
105,2015-06-30,1.2872
106,2015-07-01,1.2262
107,2015-07-02,1.1848
108,2015-07-03,1.1228
109,2015-07-06,1.1539
110,2015-07-07,1.135
111,2015-07-08,1.0593
112,2015-07-09,1.1221
113,2015-07-10,1.1781
114,2015-07-13,1.207
115,2015-07-14,1.1789
116,2015-07-15,1.1369
117,2015-07-16,1.1424
118,2015-07-17,1.1839
119,2015-07-20,1.1854
120,2015-07-21,1.1883
121,2015-07-22,1.1868
122,2015-07-23,1.2139
123,2015-07-24,1.1926
124,2015-07-27,1.0922
125,2015-07-28,1.0881
126,2015-07-29,1.1215
127,2015-07-30,1.0898
128,2015-07-31,1.0896
129,2015-08-03,1.0915
130,2015-08-04,1.1273
131,2015-08-05,1.1049
132,2015-08-06,1.0957
133,2015-08-07,1.118
134,2015-08-10,1.1696
135,2015-08-11,1.1639
136,2015-08-12,1.1495
137,2015-08-13,1.1658
138,2015-08-14,1.1655
139,2015-08-17,1.1671
140,2015-08-18,1.0961
141,2015-08-19,1.1129
142,2015-08-20,1.0791
143,2015-08-21,1.0306
144,2015-08-24,0.9427
145,2015-08-25,0.8752
146,2015-08-26,0.8645
147,2015-08-27,0.9146
148,2015-08-28,0.9543
149,2015-08-31,0.9585
150,2015-09-01,0.9543
151,2015-09-02,0.9553
152,2015-09-07,0.9274
153,2015-09-08,0.9533
154,2015-09-09,0.9728
155,2015-09-10,0.9609
156,2015-09-11,0.9584
157,2015-09-14,0.9369
158,2015-09-15,0.9017
159,2015-09-16,0.9456
160,2015-09-17,0.9261
161,2015-09-18,0.9307
162,2015-09-21,0.9486
163,2015-09-22,0.9571
164,2015-09-23,0.9361
165,2015-09-24,0.9428
166,2015-09-25,0.9281
167,2015-09-28,0.9313
168,2015-09-29,0.9133
169,2015-09-30,0.9199
170,2015-10-08,0.9456
171,2015-10-09,0.9577
172,2015-10-12,0.9886
173,2015-10-13,0.9881
174,2015-10-14,0.9768
175,2015-10-15,1.0018
176,2015-10-16,1.0159
177,2015-10-19,1.0155
178,2015-10-20,1.0282
179,2015-10-21,0.9969
180,2015-10-22,1.0123
181,2015-10-23,1.0265
182,2015-10-26,1.0303
183,2015-10-27,1.0314
184,2015-10-28,1.0118
185,2015-10-29,1.0145
186,2015-10-30,1.0147
187,2015-11-02,0.9978
188,2015-11-03,0.9947
189,2015-11-04,1.0417
190,2015-11-05,1.0635
191,2015-11-06,1.089
192,2015-11-09,1.1033
193,2015-11-10,1.1005
194,2015-11-11,1.1011
195,2015-11-12,1.09
196,2015-11-13,1.0766
197,2015-11-16,1.0858
198,2015-11-17,1.0843
199,2015-11-18,1.0722
200,2015-11-19,1.0883
201,2015-11-20,1.0874
202,2015-11-23,1.0812
203,2015-11-24,1.0814
204,2015-11-25,1.0893
205,2015-11-26,1.0832
206,2015-11-27,1.0254
207,2015-11-30,1.0284
208,2015-12-01,1.0351
209,2015-12-02,1.0693
210,2015-12-03,1.077
211,2015-12-04,1.0574
212,2015-12-07,1.0603
213,2015-12-08,1.0418
214,2015-12-09,1.0449
215,2015-12-10,1.0414
216,2015-12-11,1.0372
217,2015-12-14,1.0641
218,2015-12-15,1.0598
219,2015-12-16,1.0576
220,2015-12-17,1.0774
221,2015-12-18,1.0804
222,2015-12-21,1.1083
223,2015-12-22,1.1119
224,2015-12-23,1.1088
225,2015-12-24,1.0983
226,2015-12-25,1.1015
227,2015-12-28,1.0704
228,2015-12-29,1.08
229,2015-12-30,1.0807
230,2015-12-31,1.0708
231,2016-01-04,0.9971
232,2016-01-05,0.9982
233,2016-01-06,1.0154
234,2016-01-07,0.948
235,2016-01-08,0.9657
236,2016-01-11,0.918
237,2016-01-12,0.9236
238,2016-01-13,0.906
239,2016-01-14,0.9242
240,2016-01-15,0.8951
241,2016-01-18,0.8988
242,2016-01-19,0.9248
243,2016-01-20,0.9111
244,2016-01-21,0.8849
245,2016-01-22,0.8938
246,2016-01-25,0.898
247,2016-01-26,0.8454
248,2016-01-27,0.8423
249,2016-01-28,0.8209
250,2016-01-29,0.8467
251,2016-02-01,0.8342
252,2016-02-02,0.8513
253,2016-02-03,0.848
254,2016-02-04,0.8584
255,2016-02-05,0.8529
256,2016-02-15,0.8483
257,2016-02-16,0.8741
258,2016-02-17,0.8816
259,2016-02-18,0.879
260,2016-02-19,0.8784
261,2016-02-22,0.8983
262,2016-02-23,0.8898
263,2016-02-24,0.8953
264,2016-02-25,0.8419
265,2016-02-26,0.8496
266,2016-02-29,0.8298
267,2016-03-01,0.8449
268,2016-03-02,0.8799
269,2016-03-03,0.8821
270,2016-03-04,0.8917
271,2016-03-07,0.895
272,2016-03-08,0.8957
273,2016-03-09,0.8855
274,2016-03-10,0.869
275,2016-03-11,0.8696
276,2016-03-14,0.8831
277,2016-03-15,0.8854
278,2016-03-16,0.8893
279,2016-03-17,0.8995
280,2016-03-18,0.9139
281,2016-03-21,0.9358
282,2016-03-22,0.9295
283,2016-03-23,0.9325
284,2016-03-24,0.9175
285,2016-03-25,0.9218
286,2016-03-28,0.9141
287,2016-03-29,0.9045
288,2016-03-30,0.9274
289,2016-03-31,0.9279
290,2016-04-01,0.9288
291,2016-04-05,0.9414
292,2016-04-06,0.9397
293,2016-04-07,0.9252
294,2016-04-08,0.9186
295,2016-04-11,0.9306
296,2016-04-12,0.9272
297,2016-04-13,0.9391
298,2016-04-14,0.9434
299,2016-04-15,0.9422
300,2016-04-18,0.9299
301,2016-04-19,0.9323
302,2016-04-20,0.9164
303,2016-04-21,0.9113
304,2016-04-22,0.9154
305,2016-04-25,0.9119
306,2016-04-26,0.9167
307,2016-04-27,0.9134
308,2016-04-28,0.9123
309,2016-04-29,0.9117
310,2016-05-03,0.9279
311,2016-05-04,0.9268
312,2016-05-05,0.9282
313,2016-05-06,0.9053
314,2016-05-09,0.8875
315,2016-05-10,0.8885
316,2016-05-11,0.8923
317,2016-05-12,0.8943
318,2016-05-13,0.8899
319,2016-05-16,0.8958
320,2016-05-17,0.8935
321,2016-05-18,0.888
322,2016-05-19,0.8866
323,2016-05-20,0.891
324,2016-05-23,0.894
325,2016-05-24,0.8873
326,2016-05-25,0.886
327,2016-05-26,0.8874
328,2016-05-27,0.8871
329,2016-05-30,0.8882
330,2016-05-31,0.9169
331,2016-06-01,0.9144
332,2016-06-02,0.9162
333,2016-06-03,0.9234
334,2016-06-06,0.9213
335,2016-06-07,0.9209
336,2016-06-08,0.918
337,2016-06-13,0.8898
338,2016-06-14,0.8923
339,2016-06-15,0.9045
340,2016-06-16,0.8991
341,2016-06-17,0.9039
342,2016-06-20,0.9045
343,2016-06-21,0.9026
344,2016-06-22,0.9103
345,2016-06-23,0.9064
346,2016-06-24,0.8965
347,2016-06-27,0.9084
348,2016-06-28,0.9129
349,2016-06-29,0.9173
350,2016-06-30,0.9186
351,2016-07-01,0.919
352,2016-07-04,0.9353
353,2016-07-05,0.9385
