,endDate,NAV
279,2017-02-27,0.818
280,2017-02-28,0.818
281,2017-03-01,0.819
282,2017-03-02,0.814
283,2017-03-03,0.816
284,2017-03-06,0.826
285,2017-03-07,0.831
286,2017-03-08,0.827
287,2017-03-09,0.823
288,2017-03-10,0.824
289,2017-03-13,0.831
290,2017-03-14,0.831
291,2017-03-15,0.833
292,2017-03-16,0.839
293,2017-03-17,0.832
294,2017-03-20,0.826
295,2017-03-21,0.832
296,2017-03-22,0.832
297,2017-03-23,0.833
298,2017-03-24,0.837
299,2017-03-27,0.835
300,2017-03-28,0.832
301,2017-03-29,0.823
302,2017-03-30,0.816
303,2017-03-31,0.821
304,2017-04-05,0.836
305,2017-04-06,0.846
306,2017-04-07,0.851
307,2017-04-10,0.847
308,2017-04-11,0.862
309,2017-04-12,0.858
310,2017-04-13,0.866
311,2017-04-14,0.856
312,2017-04-17,0.842
313,2017-04-18,0.838
314,2017-04-19,0.837
315,2017-04-20,0.836
316,2017-04-21,0.842
317,2017-04-24,0.841
318,2017-04-25,0.844
319,2017-04-26,0.85
320,2017-04-27,0.855
321,2017-04-28,0.86
322,2017-05-02,0.864
323,2017-05-03,0.856
324,2017-05-04,0.855
325,2017-05-05,0.845
326,2017-05-08,0.828
327,2017-05-09,0.839
328,2017-05-10,0.829
329,2017-05-11,0.838
330,2017-05-12,0.84
331,2017-05-15,0.845
332,2017-05-16,0.861
333,2017-05-17,0.857
334,2017-05-18,0.851
335,2017-05-19,0.849
336,2017-05-22,0.842
337,2017-05-23,0.837
338,2017-05-24,0.844
339,2017-05-25,0.852
340,2017-05-26,0.851
341,2017-05-31,0.856
342,2017-06-01,0.854
343,2017-06-02,0.86
344,2017-06-05,0.867
345,2017-06-06,0.871
346,2017-06-07,0.885
347,2017-06-08,0.886
348,2017-06-09,0.888
349,2017-06-12,0.883
350,2017-06-13,0.892
351,2017-06-14,0.883
352,2017-06-15,0.888
353,2017-06-16,0.883
354,2017-06-19,0.89
355,2017-06-20,0.889
356,2017-06-21,0.891
357,2017-06-22,0.88
358,2017-06-23,0.887
359,2017-06-26,0.9
360,2017-06-27,0.899
361,2017-06-28,0.891
362,2017-06-29,0.893
363,2017-06-30,0.893
364,2017-07-03,0.896
365,2017-07-04,0.89
366,2017-07-05,0.899
367,2017-07-06,0.897
368,2017-07-07,0.895
369,2017-07-10,0.89
370,2017-07-11,0.882
371,2017-07-12,0.883
372,2017-07-13,0.88
373,2017-07-14,0.881
374,2017-07-17,0.862
375,2017-07-18,0.869
376,2017-07-19,0.882
377,2017-07-20,0.89
378,2017-07-21,0.891
379,2017-07-24,0.896
380,2017-07-25,0.891
381,2017-07-26,0.894
382,2017-07-27,0.903
383,2017-07-28,0.91
384,2017-07-31,0.913
385,2017-08-01,0.915
386,2017-08-02,0.911
387,2017-08-03,0.91
388,2017-08-04,0.901
389,2017-08-07,0.905
390,2017-08-08,0.906
391,2017-08-09,0.906
392,2017-08-10,0.903
393,2017-08-11,0.893
394,2017-08-14,0.901
395,2017-08-15,0.906
396,2017-08-16,0.91
397,2017-08-17,0.911
398,2017-08-18,0.914
399,2017-08-21,0.92
400,2017-08-22,0.919
401,2017-08-23,0.915
402,2017-08-24,0.912
403,2017-08-25,0.919
404,2017-08-28,0.924
405,2017-08-29,0.927
406,2017-08-30,0.928
407,2017-08-31,0.928
408,2017-09-01,0.936
409,2017-09-04,0.94
410,2017-09-05,0.942
411,2017-09-06,0.943
412,2017-09-07,0.937
413,2017-09-08,0.935
414,2017-09-11,0.939
415,2017-09-12,0.943
416,2017-09-13,0.944
417,2017-09-14,0.941
418,2017-09-15,0.942
419,2017-09-18,0.948
420,2017-09-19,0.945
421,2017-09-20,0.95
422,2017-09-21,0.95
423,2017-09-22,0.948
424,2017-09-25,0.938
425,2017-09-26,0.936
426,2017-09-27,0.937
427,2017-09-28,0.935
428,2017-09-29,0.94
429,2017-10-09,0.945
430,2017-10-10,0.952
431,2017-10-11,0.952
432,2017-10-12,0.957
433,2017-10-13,0.962
434,2017-10-16,0.948
435,2017-10-17,0.957
436,2017-10-18,0.962
437,2017-10-19,0.955
438,2017-10-20,0.963
439,2017-10-23,0.973
440,2017-10-24,0.977
441,2017-10-25,0.986
442,2017-10-26,0.986
443,2017-10-27,0.977
444,2017-10-30,0.975
445,2017-10-31,0.98
446,2017-11-01,0.982
447,2017-11-02,0.975
448,2017-11-03,0.97
449,2017-11-06,0.976
450,2017-11-07,0.979
451,2017-11-08,0.981
452,2017-11-09,0.994
453,2017-11-10,1.014
454,2017-11-13,1.025
455,2017-11-14,1.021
456,2017-11-15,1.011
457,2017-11-16,1.021
458,2017-11-17,1.007
459,2017-11-20,1.017
460,2017-11-21,1.023
461,2017-11-22,1.015
462,2017-11-23,0.995
463,2017-11-24,0.995
464,2017-11-27,0.985
465,2017-11-28,0.997
466,2017-11-29,1.0
467,2017-11-30,0.995
468,2017-12-01,0.999
469,2017-12-04,1.002
470,2017-12-05,0.996
471,2017-12-06,1.004
472,2017-12-07,0.993
473,2017-12-08,0.999
474,2017-12-11,1.018
475,2017-12-12,1.011
476,2017-12-13,1.025
477,2017-12-14,1.022
478,2017-12-15,1.014
479,2017-12-18,1.007
480,2017-12-19,1.018
481,2017-12-20,1.028
482,2017-12-21,1.036
483,2017-12-22,1.037
484,2017-12-25,1.037
485,2017-12-26,1.043
486,2017-12-27,1.035
487,2017-12-28,1.039
488,2017-12-29,1.052
489,2017-12-31,1.052
490,2018-01-02,1.061
491,2018-01-03,1.068
492,2018-01-04,1.067
493,2018-01-05,1.064
494,2018-01-08,1.07
495,2018-01-09,1.073
496,2018-01-10,1.067
497,2018-01-11,1.067
498,2018-01-12,1.07
499,2018-01-15,1.057
500,2018-01-16,1.072
501,2018-01-17,1.061
502,2018-01-18,0.891
503,2018-01-19,0.888
504,2018-01-22,0.897
505,2018-01-23,0.902
506,2018-01-24,0.901
507,2018-01-25,0.902
508,2018-01-26,0.902
509,2018-01-29,0.896
510,2018-01-30,0.893
511,2018-01-31,0.894
512,2018-02-01,0.875
513,2018-02-02,0.878
514,2018-02-05,0.873
515,2018-02-06,0.838
516,2018-02-07,0.829
517,2018-02-08,0.832
518,2018-02-09,0.801
519,2018-02-12,0.824
520,2018-02-13,0.83
521,2018-02-14,0.833
522,2018-02-22,0.854
523,2018-02-23,0.857
524,2018-02-26,0.873
525,2018-02-27,0.864
526,2018-02-28,0.867
527,2018-03-01,0.871
528,2018-03-02,0.86
529,2018-03-05,0.865
530,2018-03-06,0.88
531,2018-03-07,0.87
532,2018-03-08,0.88
533,2018-03-09,0.888
534,2018-03-12,0.893
535,2018-03-13,0.88
536,2018-03-14,0.876
537,2018-03-15,0.875
538,2018-03-16,0.869
539,2018-03-19,0.871
540,2018-03-20,0.877
541,2018-03-21,0.873
542,2018-03-22,0.865
543,2018-03-23,0.843
544,2018-03-26,0.843
545,2018-03-27,0.855
546,2018-03-28,0.848
547,2018-03-29,0.855
548,2018-03-30,0.859
549,2018-04-02,0.857
550,2018-04-03,0.852
551,2018-04-04,0.851
552,2018-04-09,0.846
553,2018-04-10,0.856
554,2018-04-11,0.859
555,2018-04-12,0.856
556,2018-04-13,0.849
557,2018-04-16,0.843
558,2018-04-17,0.827
559,2018-04-18,0.834
560,2018-04-19,0.836
561,2018-04-20,0.823
562,2018-04-23,0.817
563,2018-04-24,0.831
564,2018-04-25,0.832
565,2018-04-26,0.822
566,2018-04-27,0.825
567,2018-05-02,0.827
568,2018-05-03,0.836
569,2018-05-04,0.837
570,2018-05-07,0.849
571,2018-05-08,0.852
572,2018-05-09,0.854
573,2018-05-10,0.859
574,2018-05-11,0.853
575,2018-05-14,0.854
576,2018-05-15,0.857
577,2018-05-16,0.857
578,2018-05-17,0.851
579,2018-05-18,0.856
580,2018-05-21,0.864
581,2018-05-22,0.866
582,2018-05-23,0.859
583,2018-05-24,0.855
584,2018-05-25,0.853
585,2018-05-28,0.855
586,2018-05-29,0.848
587,2018-05-30,0.832
588,2018-05-31,0.848
589,2018-06-01,0.834
590,2018-06-04,0.833
591,2018-06-05,0.845
592,2018-06-06,0.847
593,2018-06-07,0.846
594,2018-06-08,0.841
595,2018-06-11,0.836
596,2018-06-12,0.848
597,2018-06-13,0.838
598,2018-06-14,0.833
599,2018-06-15,0.821
600,2018-06-19,0.787
601,2018-06-20,0.795
602,2018-06-21,0.786
603,2018-06-22,0.795
604,2018-06-25,0.789
605,2018-06-26,0.788
606,2018-06-27,0.781
607,2018-06-28,0.777
608,2018-06-29,0.795
609,2018-06-30,0.795
610,2018-07-02,0.784
611,2018-07-03,0.784
612,2018-07-04,0.769
613,2018-07-05,0.758
614,2018-07-06,0.759
615,2018-07-09,0.778
616,2018-07-10,0.782
617,2018-07-11,0.768
618,2018-07-12,0.781
619,2018-07-13,0.782
620,2018-07-16,0.78
621,2018-07-17,0.78
622,2018-07-18,0.781
623,2018-07-19,0.774
624,2018-07-20,0.781
625,2018-07-23,0.784
626,2018-07-24,0.793
627,2018-07-25,0.793
628,2018-07-26,0.784
629,2018-07-27,0.781
630,2018-07-30,0.773
631,2018-07-31,0.773
632,2018-08-01,0.763
633,2018-08-02,0.744
634,2018-08-03,0.735
635,2018-08-06,0.719
636,2018-08-07,0.738
637,2018-08-08,0.727
638,2018-08-09,0.741
639,2018-08-10,0.746
640,2018-08-13,0.745
641,2018-08-14,0.741
642,2018-08-15,0.725
643,2018-08-16,0.718
644,2018-08-17,0.712
645,2018-08-20,0.713
646,2018-08-21,0.722
647,2018-08-22,0.715
648,2018-08-23,0.719
649,2018-08-24,0.719
650,2018-08-27,0.735
651,2018-08-28,0.733
652,2018-08-29,0.725
653,2018-08-30,0.719
654,2018-08-31,0.71
655,2018-09-03,0.71
656,2018-09-04,0.717
657,2018-09-05,0.704
658,2018-09-06,0.697
659,2018-09-07,0.7
660,2018-09-10,0.686
661,2018-09-11,0.686
662,2018-09-12,0.683
663,2018-09-13,0.686
664,2018-09-14,0.682
665,2018-09-17,0.673
666,2018-09-18,0.679
667,2018-09-19,0.685
668,2018-09-20,0.685
669,2018-09-21,0.697
670,2018-09-25,0.688
671,2018-09-26,0.69
672,2018-09-27,0.685
673,2018-09-28,0.689
674,2018-10-08,0.67
675,2018-10-09,0.669
676,2018-10-10,0.667
677,2018-10-11,0.633
678,2018-10-12,0.639
679,2018-10-15,0.624
680,2018-10-16,0.617
681,2018-10-17,0.622
682,2018-10-18,0.606
683,2018-10-19,0.626
684,2018-10-22,0.648
685,2018-10-23,0.636
686,2018-10-24,0.638
687,2018-10-25,0.637
688,2018-10-26,0.641
689,2018-10-29,0.631
690,2018-10-30,0.637
691,2018-10-31,0.647
692,2018-11-01,0.651
693,2018-11-02,0.668
694,2018-11-05,0.672
695,2018-11-06,0.669
696,2018-11-07,0.667
697,2018-11-08,0.66
698,2018-11-09,0.658
699,2018-11-12,0.67
700,2018-11-13,0.679
701,2018-11-14,0.681
702,2018-11-15,0.688
703,2018-11-16,0.691
704,2018-11-19,0.7
705,2018-11-20,0.686
706,2018-11-21,0.692
707,2018-11-22,0.696
708,2018-11-23,0.68
709,2018-11-26,0.672
710,2018-11-27,0.678
711,2018-11-28,0.681
712,2018-11-29,0.671
713,2018-11-30,0.673
714,2018-12-03,0.682
715,2018-12-04,0.69
716,2018-12-05,0.692
717,2018-12-06,0.676
718,2018-12-07,0.665
719,2018-12-10,0.659
720,2018-12-11,0.659
721,2018-12-12,0.655
722,2018-12-13,0.664
723,2018-12-14,0.651
724,2018-12-17,0.642
725,2018-12-18,0.64
726,2018-12-19,0.629
727,2018-12-20,0.632
728,2018-12-21,0.626
729,2018-12-24,0.633
730,2018-12-25,0.633
731,2018-12-26,0.63
732,2018-12-27,0.619
733,2018-12-28,0.614
734,2018-12-31,0.614
735,2019-01-02,0.605
736,2019-01-03,0.6
737,2019-01-04,0.613
738,2019-01-07,0.617
739,2019-01-08,0.618
740,2019-01-09,0.619
741,2019-01-10,0.614
742,2019-01-11,0.616
743,2019-01-14,0.613
744,2019-01-15,0.619
745,2019-01-16,0.624
746,2019-01-17,0.622
747,2019-01-18,0.63
748,2019-01-21,0.635
749,2019-01-22,0.628
750,2019-01-23,0.627
751,2019-01-24,0.629
752,2019-01-25,0.632
753,2019-01-28,0.627
754,2019-01-29,0.624
755,2019-01-30,0.621
756,2019-01-31,0.616
757,2019-02-01,0.628
758,2019-02-11,0.645
759,2019-02-12,0.662
760,2019-02-13,0.669
761,2019-02-14,0.672
762,2019-02-15,0.665
763,2019-02-18,0.682
764,2019-02-19,0.674
765,2019-02-20,0.677
766,2019-02-21,0.677
767,2019-02-22,0.686
768,2019-02-25,0.713
769,2019-02-26,0.732
770,2019-02-27,0.716
771,2019-02-28,0.713
772,2019-03-01,0.726
773,2019-03-04,0.75
774,2019-03-05,0.773
775,2019-03-06,0.789
776,2019-03-07,0.79
777,2019-03-08,0.771
778,2019-03-11,0.792
779,2019-03-12,0.815
780,2019-03-13,0.795
781,2019-03-14,0.772
782,2019-03-15,0.785
783,2019-03-18,0.805
784,2019-03-19,0.819
785,2019-03-20,0.81
786,2019-03-21,0.805
787,2019-03-22,0.802
788,2019-03-25,0.789
789,2019-03-26,0.773
790,2019-03-27,0.771
791,2019-03-28,0.764
792,2019-03-29,0.796
793,2019-04-01,0.826
794,2019-04-02,0.823
795,2019-04-03,0.828
796,2019-04-04,0.84
797,2019-04-08,0.839
798,2019-04-09,0.832
799,2019-04-10,0.827
800,2019-04-11,0.818
801,2019-04-12,0.83
802,2019-04-15,0.816
803,2019-04-16,0.817
804,2019-04-17,0.831
805,2019-04-18,0.833
806,2019-04-19,0.837
807,2019-04-22,0.813
808,2019-04-23,0.805
809,2019-04-24,0.809
810,2019-04-25,0.792
811,2019-04-26,0.778
812,2019-04-29,0.76
813,2019-04-30,0.781
