,endDate,NAV
115,2018-08-31,1.8519
116,2018-09-03,1.856
117,2018-09-04,1.8722
118,2018-09-05,1.8437
119,2018-09-06,1.8331
120,2018-09-07,1.8321
121,2018-09-10,1.797
122,2018-09-11,1.7922
123,2018-09-12,1.7889
124,2018-09-13,1.7996
125,2018-09-14,1.7828
126,2018-09-17,1.7549
127,2018-09-18,1.7864
128,2018-09-19,1.8083
129,2018-09-20,1.8055
130,2018-09-21,1.8352
131,2018-09-25,1.8305
132,2018-09-26,1.841
133,2018-09-27,1.82
134,2018-09-28,1.8372
135,2018-10-08,1.7757
136,2018-10-09,1.7709
137,2018-10-10,1.7713
138,2018-10-11,1.656
139,2018-10-12,1.6499
140,2018-10-15,1.6237
141,2018-10-16,1.5905
142,2018-10-17,1.6019
143,2018-10-18,1.5618
144,2018-10-19,1.6003
145,2018-10-22,1.6739
146,2018-10-23,1.6435
147,2018-10-24,1.638
148,2018-10-25,1.6304
149,2018-10-26,1.6301
150,2018-10-29,1.6038
151,2018-10-30,1.6182
152,2018-10-31,1.6421
153,2018-11-01,1.6517
154,2018-11-02,1.7045
155,2018-11-05,1.7052
156,2018-11-06,1.7061
157,2018-11-07,1.6975
158,2018-11-08,1.6861
159,2018-11-09,1.6831
160,2018-11-12,1.7197
161,2018-11-13,1.7457
162,2018-11-14,1.7404
163,2018-11-15,1.7628
164,2018-11-16,1.7759
165,2018-11-19,1.7778
166,2018-11-20,1.7321
167,2018-11-21,1.7373
168,2018-11-22,1.7341
169,2018-11-23,1.6752
170,2018-11-26,1.6695
171,2018-11-27,1.6763
172,2018-11-28,1.6974
173,2018-11-29,1.6656
174,2018-11-30,1.6768
175,2018-12-03,1.7262
176,2018-12-04,1.7341
177,2018-12-05,1.7262
178,2018-12-06,1.6936
179,2018-12-07,1.6937
180,2018-12-10,1.6751
181,2018-12-11,1.6862
182,2018-12-12,1.6876
183,2018-12-13,1.7075
184,2018-12-14,1.6726
185,2018-12-17,1.6636
186,2018-12-18,1.6532
187,2018-12-19,1.6308
188,2018-12-20,1.6341
189,2018-12-21,1.6242
190,2018-12-24,1.6427
191,2018-12-25,1.627
192,2018-12-26,1.6228
193,2018-12-27,1.6066
194,2018-12-28,1.6081
195,2018-12-31,1.608
196,2019-01-02,1.5932
197,2019-01-03,1.584
198,2019-01-04,1.6191
199,2019-01-07,1.6489
200,2019-01-08,1.6469
201,2019-01-09,1.6511
202,2019-01-10,1.6478
203,2019-01-11,1.6565
204,2019-01-14,1.6462
205,2019-01-15,1.6665
206,2019-01-16,1.6646
207,2019-01-17,1.6511
208,2019-01-18,1.668
209,2019-01-21,1.6787
210,2019-01-22,1.658
211,2019-01-23,1.6597
212,2019-01-24,1.6689
213,2019-01-25,1.6636
214,2019-01-28,1.6609
215,2019-01-29,1.6442
216,2019-01-30,1.6297
217,2019-01-31,1.6193
218,2019-02-01,1.6595
219,2019-02-11,1.6966
220,2019-02-12,1.7095
221,2019-02-13,1.7333
222,2019-02-14,1.74
223,2019-02-15,1.7292
224,2019-02-18,1.7856
225,2019-02-19,1.7848
226,2019-02-20,1.7868
227,2019-02-21,1.7793
228,2019-02-22,1.8176
229,2019-02-25,1.9086
230,2019-02-26,1.9088
231,2019-02-27,1.9045
232,2019-02-28,1.9103
233,2019-03-01,1.9218
234,2019-03-04,1.9524
235,2019-03-05,1.9961
236,2019-03-06,2.0304
237,2019-03-07,2.0555
238,2019-03-08,1.9757
239,2019-03-11,2.051
240,2019-03-12,2.087
241,2019-03-13,2.0473
242,2019-03-14,2.0099
243,2019-03-15,2.034
244,2019-03-18,2.0835
245,2019-03-19,2.0886
246,2019-03-20,2.0861
247,2019-03-21,2.1112
248,2019-03-22,2.1218
249,2019-03-25,2.099
250,2019-03-26,2.0476
251,2019-03-27,2.0673
252,2019-03-28,2.0455
253,2019-03-29,2.1049
254,2019-04-01,2.1778
255,2019-04-02,2.1784
256,2019-04-03,2.203
257,2019-04-04,2.2134
258,2019-04-08,2.197
259,2019-04-09,2.2047
260,2019-04-10,2.2032
261,2019-04-11,2.1666
262,2019-04-12,2.1638
263,2019-04-15,2.1415
264,2019-04-16,2.1798
265,2019-04-17,2.1905
266,2019-04-18,2.1815
267,2019-04-19,2.1903
268,2019-04-22,2.1626
269,2019-04-23,2.1319
270,2019-04-24,2.1491
271,2019-04-25,2.0781
272,2019-04-26,2.0609
273,2019-04-29,2.0129
274,2019-04-30,2.0258
