,endDate,NAV
0,2015-07-08,1.0
1,2015-07-09,1.0397
2,2015-07-10,1.0738
3,2015-07-13,1.1224
4,2015-07-14,1.1113
5,2015-07-15,1.0457
6,2015-07-16,1.0609
7,2015-07-17,1.1196
8,2015-07-20,1.1364
9,2015-07-21,1.1494
10,2015-07-22,1.1518
11,2015-07-23,1.1757
12,2015-07-24,1.1481
13,2015-07-27,1.0699
14,2015-07-28,1.0331
15,2015-07-29,1.0749
16,2015-07-30,1.0282
17,2015-07-31,1.021
18,2015-08-03,0.9691
19,2015-08-04,1.0238
20,2015-08-05,1.0074
21,2015-08-06,1.0002
22,2015-08-07,1.036
23,2015-08-10,1.0844
24,2015-08-11,1.0815
25,2015-08-12,1.0527
26,2015-08-13,1.0762
27,2015-08-14,1.0715
28,2015-08-17,1.0673
29,2015-08-18,1.0031
30,2015-08-19,1.029
31,2015-08-20,1.0058
32,2015-08-21,0.9396
33,2015-08-24,0.8623
34,2015-08-25,0.7919
35,2015-08-26,0.7467
36,2015-08-27,0.7801
37,2015-08-28,0.832
38,2015-08-31,0.7982
39,2015-09-01,0.7532
40,2015-09-02,0.7383
41,2015-09-07,0.7537
42,2015-09-08,0.7979
43,2015-09-09,0.8273
44,2015-09-10,0.8143
45,2015-09-11,0.8226
46,2015-09-14,0.7608
47,2015-09-15,0.7169
48,2015-09-16,0.7684
49,2015-09-17,0.77
50,2015-09-18,0.7907
51,2015-09-21,0.8301
52,2015-09-22,0.8308
53,2015-09-23,0.8294
54,2015-09-24,0.8408
55,2015-09-25,0.8068
56,2015-09-28,0.8439
57,2015-09-29,0.8355
58,2015-09-30,0.8289
59,2015-10-08,0.8676
60,2015-10-09,0.8776
61,2015-10-12,0.9205
62,2015-10-13,0.9309
63,2015-10-14,0.9175
64,2015-10-15,0.9604
65,2015-10-16,0.9781
66,2015-10-19,0.9723
67,2015-10-20,1.0013
68,2015-10-21,0.9354
69,2015-10-22,0.9755
70,2015-10-23,1.006
71,2015-10-26,1.0013
72,2015-10-27,1.0157
73,2015-10-28,0.9863
74,2015-10-29,0.987
75,2015-10-30,0.9849
76,2015-11-02,0.9674
77,2015-11-03,0.9659
78,2015-11-04,1.0237
79,2015-11-05,1.0166
80,2015-11-06,1.0554
81,2015-11-09,1.078
82,2015-11-10,1.0845
83,2015-11-11,1.1076
84,2015-11-12,1.0991
85,2015-11-13,1.0717
86,2015-11-16,1.1025
87,2015-11-17,1.0725
88,2015-11-18,1.051
89,2015-11-19,1.0885
90,2015-11-20,1.0988
91,2015-11-23,1.087
92,2015-11-24,1.1045
93,2015-11-25,1.1359
94,2015-11-26,1.1108
95,2015-11-27,1.0434
96,2015-11-30,1.0513
97,2015-12-01,1.0444
98,2015-12-02,1.0286
99,2015-12-03,1.062
100,2015-12-04,1.0553
101,2015-12-07,1.0722
102,2015-12-08,1.0538
103,2015-12-09,1.0442
104,2015-12-10,1.0543
105,2015-12-11,1.0444
106,2015-12-14,1.0587
107,2015-12-15,1.0722
108,2015-12-16,1.0782
109,2015-12-17,1.1089
110,2015-12-18,1.1051
111,2015-12-21,1.1045
112,2015-12-22,1.1086
113,2015-12-23,1.0864
114,2015-12-24,1.0911
115,2015-12-25,1.0888
116,2015-12-28,1.0629
117,2015-12-29,1.0677
118,2015-12-30,1.079
119,2015-12-31,1.0541
120,2016-01-04,0.969
121,2016-01-05,0.9403
122,2016-01-06,0.9587
123,2016-01-07,0.8777
124,2016-01-08,0.8764
125,2016-01-11,0.821
126,2016-01-12,0.8365
127,2016-01-13,0.7984
128,2016-01-14,0.8436
129,2016-01-15,0.8187
130,2016-01-18,0.8424
131,2016-01-19,0.8687
132,2016-01-20,0.8543
133,2016-01-21,0.8187
134,2016-01-22,0.8326
135,2016-01-25,0.8362
136,2016-01-26,0.7742
137,2016-01-27,0.773
138,2016-01-28,0.7364
139,2016-01-29,0.7706
140,2016-02-01,0.7697
141,2016-02-02,0.8034
142,2016-02-03,0.8097
143,2016-02-04,0.8243
144,2016-02-05,0.8122
145,2016-02-15,0.8195
146,2016-02-16,0.8532
147,2016-02-17,0.8589
148,2016-02-18,0.8496
149,2016-02-19,0.8573
150,2016-02-22,0.8706
151,2016-02-23,0.8602
152,2016-02-24,0.854
153,2016-02-25,0.7902
154,2016-02-26,0.7809
155,2016-02-29,0.7318
156,2016-03-01,0.7524
157,2016-03-02,0.7859
158,2016-03-03,0.7822
159,2016-03-04,0.741
160,2016-03-07,0.7584
161,2016-03-08,0.7777
162,2016-03-09,0.7655
163,2016-03-10,0.7532
164,2016-03-11,0.7543
165,2016-03-14,0.7879
166,2016-03-15,0.7777
167,2016-03-16,0.77
168,2016-03-17,0.8133
169,2016-03-18,0.8497
170,2016-03-21,0.8698
171,2016-03-22,0.8676
172,2016-03-23,0.8826
173,2016-03-24,0.8679
174,2016-03-25,0.8665
175,2016-03-28,0.8589
176,2016-03-29,0.8421
177,2016-03-30,0.8789
178,2016-03-31,0.8757
179,2016-04-01,0.8635
180,2016-04-05,0.8905
181,2016-04-06,0.8969
182,2016-04-07,0.8776
183,2016-04-08,0.8704
184,2016-04-11,0.8859
185,2016-04-12,0.879
186,2016-04-13,0.8901
187,2016-04-14,0.903
188,2016-04-15,0.897
189,2016-04-18,0.8821
190,2016-04-19,0.8838
191,2016-04-20,0.8363
192,2016-04-21,0.8248
193,2016-04-22,0.8345
194,2016-04-25,0.8309
195,2016-04-26,0.8424
196,2016-04-27,0.8385
197,2016-04-28,0.8419
198,2016-04-29,0.8354
199,2016-05-03,0.8663
200,2016-05-04,0.8637
201,2016-05-05,0.8688
202,2016-05-06,0.832
203,2016-05-09,0.8071
204,2016-05-10,0.8068
205,2016-05-11,0.7993
206,2016-05-12,0.7998
207,2016-05-13,0.7961
208,2016-05-16,0.8094
209,2016-05-17,0.819
210,2016-05-18,0.7935
211,2016-05-19,0.7999
212,2016-05-20,0.8111
213,2016-05-23,0.8245
214,2016-05-24,0.8153
215,2016-05-25,0.8122
216,2016-05-26,0.8195
217,2016-05-27,0.8131
218,2016-05-30,0.809
219,2016-05-31,0.8486
220,2016-06-01,0.8529
221,2016-06-02,0.86
222,2016-06-03,0.871
223,2016-06-06,0.8692
224,2016-06-07,0.8684
225,2016-06-08,0.8653
226,2016-06-13,0.8188
227,2016-06-14,0.8196
228,2016-06-15,0.8434
229,2016-06-16,0.8332
230,2016-06-17,0.8414
231,2016-06-20,0.8408
232,2016-06-21,0.831
233,2016-06-22,0.8499
234,2016-06-23,0.8471
235,2016-06-24,0.8431
236,2016-06-27,0.8675
237,2016-06-28,0.8759
238,2016-06-29,0.8734
239,2016-06-30,0.8801
240,2016-07-01,0.8728
241,2016-07-04,0.8863
242,2016-07-05,0.8854
243,2016-07-06,0.8839
244,2016-07-07,0.881
245,2016-07-08,0.8829
246,2016-07-11,0.8754
247,2016-07-12,0.8855
248,2016-07-13,0.8996
249,2016-07-14,0.9022
250,2016-07-15,0.8915
251,2016-07-18,0.8867
252,2016-07-19,0.895
253,2016-07-20,0.8929
254,2016-07-21,0.8918
255,2016-07-22,0.8864
256,2016-07-25,0.8848
257,2016-07-26,0.8968
258,2016-07-27,0.8514
259,2016-07-28,0.8469
260,2016-07-29,0.8418
261,2016-08-01,0.8359
262,2016-08-02,0.8407
263,2016-08-03,0.8389
264,2016-08-04,0.8468
265,2016-08-05,0.839
266,2016-08-08,0.847
267,2016-08-09,0.8559
268,2016-08-10,0.8491
269,2016-08-11,0.8365
270,2016-08-12,0.8439
271,2016-08-15,0.8696
272,2016-08-16,0.8728
273,2016-08-17,0.8755
274,2016-08-18,0.8727
275,2016-08-19,0.8738
276,2016-08-22,0.8597
277,2016-08-23,0.8621
278,2016-08-24,0.8685
279,2016-08-25,0.8643
280,2016-08-26,0.8674
281,2016-08-29,0.8687
282,2016-08-30,0.8695
283,2016-08-31,0.8681
284,2016-09-01,0.8642
285,2016-09-02,0.8602
286,2016-09-05,0.8644
287,2016-09-06,0.8793
288,2016-09-07,0.8752
289,2016-09-08,0.8795
290,2016-09-09,0.8717
291,2016-09-12,0.8502
292,2016-09-13,0.8504
293,2016-09-14,0.85
294,2016-09-19,0.8572
295,2016-09-20,0.8549
296,2016-09-21,0.8563
297,2016-09-22,0.8586
298,2016-09-23,0.8541
299,2016-09-26,0.8414
300,2016-09-27,0.8478
301,2016-09-28,0.8474
302,2016-09-29,0.8496
303,2016-09-30,0.8505
304,2016-10-10,0.8726
305,2016-10-11,0.8737
306,2016-10-12,0.8728
307,2016-10-13,0.8726
308,2016-10-14,0.867
309,2016-10-17,0.857
310,2016-10-18,0.8666
311,2016-10-19,0.8619
312,2016-10-20,0.8647
313,2016-10-21,0.8602
314,2016-10-24,0.8673
315,2016-10-25,0.867
316,2016-10-26,0.8612
317,2016-10-27,0.8605
318,2016-10-28,0.8543
319,2016-10-31,0.8524
320,2016-11-01,0.858
321,2016-11-02,0.8472
322,2016-11-03,0.8495
323,2016-11-04,0.8465
324,2016-11-07,0.8414
325,2016-11-08,0.8482
326,2016-11-09,0.8386
327,2016-11-10,0.8455
328,2016-11-11,0.8469
329,2016-11-14,0.8522
330,2016-11-15,0.8588
331,2016-11-16,0.8602
332,2016-11-17,0.852
333,2016-11-18,0.8499
334,2016-11-21,0.8479
335,2016-11-22,0.8569
336,2016-11-23,0.8525
337,2016-11-24,0.8455
338,2016-11-25,0.8528
339,2016-11-28,0.8522
340,2016-11-29,0.85
341,2016-11-30,0.8585
342,2016-12-01,0.858
343,2016-12-02,0.8435
344,2016-12-05,0.8436
345,2016-12-06,0.8351
346,2016-12-07,0.8395
347,2016-12-08,0.832
348,2016-12-09,0.8266
349,2016-12-12,0.7847
350,2016-12-13,0.785
351,2016-12-14,0.7767
352,2016-12-15,0.7814
353,2016-12-16,0.7898
354,2016-12-19,0.783
355,2016-12-20,0.7837
356,2016-12-21,0.7875
357,2016-12-22,0.7852
358,2016-12-23,0.7767
359,2016-12-26,0.7802
360,2016-12-27,0.7786
361,2016-12-28,0.7742
362,2016-12-29,0.7749
363,2016-12-30,0.776
364,2016-12-31,0.776
365,2017-01-03,0.7754
366,2017-01-04,0.786
367,2017-01-05,0.783
368,2017-01-06,0.7759
369,2017-01-09,0.7746
370,2017-01-10,0.7709
371,2017-01-11,0.7637
372,2017-01-12,0.7605
373,2017-01-13,0.7487
374,2017-01-16,0.7254
375,2017-01-17,0.7395
376,2017-01-18,0.731
377,2017-01-19,0.7304
378,2017-01-20,0.7443
379,2017-01-23,0.7472
380,2017-01-24,0.737
381,2017-01-25,0.7406
382,2017-01-26,0.7465
383,2017-02-03,0.7428
384,2017-02-06,0.7517
385,2017-02-07,0.7473
386,2017-02-08,0.7528
387,2017-02-09,0.7567
388,2017-02-10,0.7532
389,2017-02-13,0.7565
390,2017-02-14,0.7549
391,2017-02-15,0.7484
392,2017-02-16,0.7504
393,2017-02-17,0.7448
394,2017-02-20,0.7492
395,2017-02-21,0.759
396,2017-02-22,0.7585
397,2017-02-23,0.7608
398,2017-02-24,0.7656
399,2017-02-27,0.7611
400,2017-02-28,0.7612
401,2017-03-01,0.763
402,2017-03-02,0.7586
403,2017-03-03,0.7616
404,2017-03-06,0.7744
405,2017-03-07,0.7801
406,2017-03-08,0.775
407,2017-03-09,0.7709
408,2017-03-10,0.7694
409,2017-03-13,0.7772
410,2017-03-14,0.7723
411,2017-03-15,0.7724
412,2017-03-16,0.7758
413,2017-03-17,0.7695
414,2017-03-20,0.7712
415,2017-03-21,0.7738
416,2017-03-22,0.7691
417,2017-03-23,0.7689
418,2017-03-24,0.7749
419,2017-03-27,0.7681
420,2017-03-28,0.7669
421,2017-03-29,0.7612
422,2017-03-30,0.7467
423,2017-03-31,0.7523
424,2017-04-05,0.7654
425,2017-04-06,0.7658
426,2017-04-07,0.7666
427,2017-04-10,0.7537
428,2017-04-11,0.7556
429,2017-04-12,0.7481
430,2017-04-13,0.7527
431,2017-04-14,0.7441
432,2017-04-17,0.7371
433,2017-04-18,0.7297
434,2017-04-19,0.7289
435,2017-04-20,0.7307
436,2017-04-21,0.7264
437,2017-04-24,0.7155
438,2017-04-25,0.7189
439,2017-04-26,0.7195
440,2017-04-27,0.7279
441,2017-04-28,0.7311
442,2017-05-02,0.7311
443,2017-05-03,0.7272
444,2017-05-04,0.7263
445,2017-05-05,0.7189
446,2017-05-08,0.7079
447,2017-05-09,0.713
448,2017-05-10,0.7014
449,2017-05-11,0.7001
450,2017-05-12,0.7009
451,2017-05-15,0.7025
452,2017-05-16,0.7165
453,2017-05-17,0.7194
454,2017-05-18,0.716
455,2017-05-19,0.7112
456,2017-05-22,0.706
457,2017-05-23,0.6944
458,2017-05-24,0.7014
459,2017-05-25,0.7022
460,2017-05-26,0.6978
461,2017-05-31,0.6988
462,2017-06-01,0.6841
463,2017-06-02,0.6912
464,2017-06-05,0.6973
465,2017-06-06,0.6995
466,2017-06-07,0.7131
467,2017-06-08,0.7111
468,2017-06-09,0.7118
469,2017-06-12,0.7032
470,2017-06-13,0.7113
471,2017-06-14,0.7093
472,2017-06-15,0.7197
473,2017-06-16,0.7175
474,2017-06-19,0.7201
475,2017-06-20,0.7218
476,2017-06-21,0.7238
477,2017-06-22,0.7136
478,2017-06-23,0.7169
479,2017-06-26,0.7224
480,2017-06-27,0.722
481,2017-06-28,0.7175
482,2017-06-29,0.7195
483,2017-06-30,0.7218
484,2017-07-03,0.7291
485,2017-07-04,0.7266
486,2017-07-05,0.7294
487,2017-07-06,0.7301
488,2017-07-07,0.7288
489,2017-07-10,0.7163
490,2017-07-11,0.7037
491,2017-07-12,0.7047
492,2017-07-13,0.7019
493,2017-07-14,0.6897
494,2017-07-17,0.6578
495,2017-07-18,0.662
496,2017-07-19,0.6685
497,2017-07-20,0.67
498,2017-07-21,0.6706
499,2017-07-24,0.6691
500,2017-07-25,0.6698
501,2017-07-26,0.6672
502,2017-07-27,0.69
503,2017-07-28,0.6869
504,2017-07-31,0.6878
505,2017-08-01,0.6896
506,2017-08-02,0.6836
507,2017-08-03,0.6866
508,2017-08-04,0.6816
509,2017-08-07,0.6863
510,2017-08-08,0.6976
511,2017-08-09,0.6982
512,2017-08-10,0.6945
513,2017-08-11,0.6901
514,2017-08-14,0.7077
515,2017-08-15,0.7096
516,2017-08-16,0.7196
517,2017-08-17,0.7225
518,2017-08-18,0.718
519,2017-08-21,0.7207
520,2017-08-22,0.7155
521,2017-08-23,0.7127
522,2017-08-24,0.7084
523,2017-08-25,0.7146
524,2017-08-28,0.7256
525,2017-08-29,0.7214
526,2017-08-30,0.724
527,2017-08-31,0.7281
528,2017-09-01,0.734
529,2017-09-04,0.7408
530,2017-09-05,0.7413
531,2017-09-06,0.748
532,2017-09-07,0.7434
533,2017-09-08,0.7415
534,2017-09-11,0.7456
535,2017-09-12,0.7412
536,2017-09-13,0.7427
537,2017-09-14,0.7393
538,2017-09-15,0.738
539,2017-09-18,0.7451
540,2017-09-19,0.7398
541,2017-09-20,0.7444
542,2017-09-21,0.7369
543,2017-09-22,0.7346
544,2017-09-25,0.7261
545,2017-09-26,0.7247
546,2017-09-27,0.7303
547,2017-09-28,0.7304
548,2017-09-29,0.7351
549,2017-10-09,0.7434
550,2017-10-10,0.7536
551,2017-10-11,0.7475
552,2017-10-12,0.747
553,2017-10-13,0.7568
554,2017-10-16,0.7405
555,2017-10-17,0.7384
556,2017-10-18,0.7352
557,2017-10-19,0.7332
558,2017-10-20,0.7397
559,2017-10-23,0.7466
560,2017-10-24,0.7477
561,2017-10-25,0.7521
562,2017-10-26,0.751
563,2017-10-27,0.7455
564,2017-10-30,0.7243
565,2017-10-31,0.729
566,2017-11-01,0.7299
567,2017-11-02,0.7207
568,2017-11-03,0.7155
569,2017-11-06,0.7217
570,2017-11-07,0.7249
571,2017-11-08,0.7275
572,2017-11-09,0.7342
573,2017-11-10,0.7404
574,2017-11-13,0.7426
575,2017-11-14,0.739
576,2017-11-15,0.7202
577,2017-11-16,0.7241
578,2017-11-17,0.7081
579,2017-11-20,0.7172
580,2017-11-21,0.7161
581,2017-11-22,0.7147
582,2017-11-23,0.6933
583,2017-11-24,0.6891
584,2017-11-27,0.681
585,2017-11-28,0.6923
586,2017-11-29,0.6898
587,2017-11-30,0.6834
588,2017-12-01,0.696
589,2017-12-04,0.6935
590,2017-12-05,0.679
591,2017-12-06,0.688
592,2017-12-07,0.6853
593,2017-12-08,0.6908
594,2017-12-11,0.7001
595,2017-12-12,0.6933
596,2017-12-13,0.696
597,2017-12-14,0.6917
598,2017-12-15,0.6879
599,2017-12-18,0.6867
600,2017-12-19,0.6931
601,2017-12-20,0.6872
602,2017-12-21,0.6901
603,2017-12-22,0.6864
604,2017-12-25,0.6781
605,2017-12-26,0.6792
606,2017-12-27,0.6743
607,2017-12-28,0.6742
608,2017-12-29,0.677
609,2017-12-31,0.677
610,2018-01-02,0.683
611,2018-01-03,0.6924
612,2018-01-04,0.6919
613,2018-01-05,0.6945
614,2018-01-08,0.6961
615,2018-01-09,0.6952
616,2018-01-10,0.6907
617,2018-01-11,0.6955
618,2018-01-12,0.6888
619,2018-01-15,0.6699
620,2018-01-16,0.669
621,2018-01-17,0.6741
622,2018-01-18,0.6729
623,2018-01-19,0.6695
624,2018-01-22,0.6844
625,2018-01-23,0.6844
626,2018-01-24,0.7013
627,2018-01-25,0.7005
628,2018-01-26,0.7024
629,2018-01-29,0.6964
630,2018-01-30,0.6903
631,2018-01-31,0.6737
632,2018-02-01,0.6611
633,2018-02-02,0.663
634,2018-02-05,0.6581
635,2018-02-06,0.6251
636,2018-02-07,0.6311
637,2018-02-08,0.6409
638,2018-02-09,0.6229
639,2018-02-12,0.6431
640,2018-02-13,0.6435
641,2018-02-14,0.6429
642,2018-02-22,0.6544
643,2018-02-23,0.6511
644,2018-02-26,0.6736
645,2018-02-27,0.6792
646,2018-02-28,0.6828
647,2018-03-01,0.6961
648,2018-03-02,0.6896
649,2018-03-05,0.6983
650,2018-03-06,0.6989
651,2018-03-07,0.6941
652,2018-03-08,0.6968
653,2018-03-09,0.72
654,2018-03-12,0.7297
655,2018-03-13,0.7262
656,2018-03-14,0.7147
657,2018-03-15,0.7176
658,2018-03-16,0.7075
659,2018-03-19,0.7153
660,2018-03-20,0.7229
661,2018-03-21,0.7101
662,2018-03-22,0.7052
663,2018-03-23,0.672
664,2018-03-26,0.6917
665,2018-03-27,0.7138
666,2018-03-28,0.7096
667,2018-03-29,0.7125
668,2018-03-30,0.7347
669,2018-04-02,0.7345
670,2018-04-03,0.7244
671,2018-04-04,0.7116
672,2018-04-09,0.7133
673,2018-04-10,0.7114
674,2018-04-11,0.711
675,2018-04-12,0.7082
676,2018-04-13,0.7076
677,2018-04-16,0.7129
678,2018-04-17,0.6926
679,2018-04-18,0.706
680,2018-04-19,0.7047
681,2018-04-20,0.6903
682,2018-04-23,0.6794
683,2018-04-24,0.6986
684,2018-04-25,0.7034
685,2018-04-26,0.6893
686,2018-04-27,0.6978
687,2018-05-02,0.6963
688,2018-05-03,0.7059
689,2018-05-04,0.7016
690,2018-05-07,0.7156
691,2018-05-08,0.717
692,2018-05-09,0.7166
693,2018-05-10,0.7204
694,2018-05-11,0.7093
695,2018-05-14,0.7084
696,2018-05-15,0.7184
697,2018-05-16,0.7143
698,2018-05-17,0.7085
699,2018-05-18,0.7107
700,2018-05-21,0.7196
701,2018-05-22,0.7249
702,2018-05-23,0.7136
703,2018-05-24,0.7112
704,2018-05-25,0.6997
705,2018-05-28,0.698
706,2018-05-29,0.6891
707,2018-05-30,0.6722
708,2018-05-31,0.6793
709,2018-06-01,0.6667
710,2018-06-04,0.6641
711,2018-06-05,0.6801
712,2018-06-06,0.6793
713,2018-06-07,0.6747
714,2018-06-08,0.6679
715,2018-06-11,0.6595
716,2018-06-12,0.6682
717,2018-06-13,0.6583
718,2018-06-14,0.6535
